sample_num,K,t,resid
1.0,1.0,0.04897445402349069,30.186527956461116
1.0,2.0,0.04897445402349069,1.9005507198610778
1.0,3.0,0.04897445402349069,0.6492317743229533
1.0,4.0,0.04897445402349069,0.3006661947872266
1.0,5.0,0.04897445402349069,0.1504315643715963
1.0,6.0,0.04897445402349069,0.07843450935185811
1.0,7.0,0.04897445402349069,0.04214832602726475
1.0,8.0,0.04897445402349069,0.02323569340841689
1.0,1.0,0.05532047901164773,38.51641178736955
1.0,2.0,0.05532047901164773,2.474883516347186
1.0,3.0,0.05532047901164773,0.9582335557799629
1.0,4.0,0.05532047901164773,0.3891041922617547
1.0,5.0,0.05532047901164773,0.165750856019171
1.0,6.0,0.05532047901164773,0.07435826748700944
1.0,7.0,0.05532047901164773,0.03512600543140661
1.0,8.0,0.05532047901164773,0.01739681075736304
1.0,1.0,0.06642602274092255,55.53291323269158
1.0,2.0,0.06642602274092255,7.456281669574275
1.0,3.0,0.06642602274092255,3.7049791470231384
1.0,4.0,0.06642602274092255,2.637146239905297
1.0,5.0,0.06642602274092255,2.005457497778734
1.0,6.0,0.06642602274092255,1.5588735953833923
1.0,7.0,0.06642602274092255,1.223583154246789
1.0,8.0,0.06642602274092255,0.9649527386943315
2.0,1.0,0.04897445402349069,30.438902122090507
2.0,2.0,0.04897445402349069,1.9362403378524933
2.0,3.0,0.04897445402349069,0.6590996566214112
2.0,4.0,0.04897445402349069,0.30430911576058656
2.0,5.0,0.04897445402349069,0.15203885545731097
2.0,6.0,0.04897445402349069,0.0792081500904179
2.0,7.0,0.04897445402349069,0.04253791451994871
2.0,8.0,0.04897445402349069,0.023438077000005334
2.0,1.0,0.05532047901164773,38.83842786361041
2.0,2.0,0.05532047901164773,2.552386882286036
2.0,3.0,0.05532047901164773,0.985472988248986
2.0,4.0,0.05532047901164773,0.39877959739395885
2.0,5.0,0.05532047901164773,0.16926244612940644
2.0,6.0,0.05532047901164773,0.07567303538841068
2.0,7.0,0.05532047901164773,0.03563927405010525
2.0,8.0,0.05532047901164773,0.017607888341572436
