sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,mosek_tol,sdp_canontime,orig_m,orig_n,z_dim,c_mul,K,init_type,seed
5.288359828030352,12099.262243349804,78,436,95266,38221,17,189760,1e-07,432.61418056488037,10,5,25,10,5,cs,1
4.3864295239659015,11994.598593202885,78,436,95266,38221,17,189760,1e-07,511.9163899421692,10,5,25,10,5,heur,1
2.295541894668929,12725.284312749049,78,436,95266,38221,17,189760,1e-07,443.8127555847168,10,5,25,10,5,ws,1
