sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,sdp_canontime,orig_m,orig_n,z_dim,c_mul,K,init_type,seed
148.63508403348735,9535.265194511972,111,511,130816,49611,17,260850,490.8761901855469,10,5,25,10,6,cs,0
118.48880597413401,10244.712222647038,111,511,130816,49611,17,260850,465.89453315734863,10,5,25,10,6,heur,0
127.91883559755945,10846.45698695397,111,511,130816,49611,17,260850,492.20722246170044,10,5,25,10,6,ws,0
