sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,mosek_tol,sdp_canontime,orig_m,orig_n,z_dim,c_mul,K,init_type,seed
3.360434723422145,13977.210870132083,78,436,95266,38221,17,189760,1e-07,451.8736937046051,10,5,25,10,5,heur,1
