sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,mosek_tol,sdp_canontime,orig_m,orig_n,z_dim,c_mul,K,init_type,seed
3.02536241418224,9879.036168719875,78,436,95266,38221,17,189760,1e-07,349.88771295547485,10,5,25,10,5,cs,0
3.2207347555736305,8726.208539830986,78,436,95266,38221,17,189760,1e-07,371.7826132774353,10,5,25,10,5,heur,0
2.7032234491735636,7582.911096883938,78,436,95266,38221,17,189760,1e-07,335.3885090351105,10,5,25,10,5,ws,0
