sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,sdp_canontime,orig_m,orig_n,z_dim,K,init_type,seed
26.43026927622767,7701.974246269965,78,436,95266,38221,17,189860,363.0956881046295,10,5,25,5,cs,1
56.472523512254206,7858.635007645993,78,436,95266,38221,17,189860,360.3831629753113,10,5,25,5,heur,1
18.83505972532523,8512.881280187052,78,436,95266,38221,17,189860,359.6720640659332,10,5,25,5,ws,1
