sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,mosek_tol,sdp_canontime,orig_m,orig_n,z_dim,c_mul,K,init_type,seed
6.711662076594465,8078.600720149931,78,436,95266,38221,17,189860,1e-08,359.80559945106506,10,5,25,10,5,cs,0
4.50055557912323,10194.414834315889,78,436,95266,38221,17,189860,1e-08,366.40784740448,10,5,25,10,5,heur,0
