sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,sdp_canontime,orig_m,orig_n,z_dim,c_mul,K,init_type,seed
123.78628486440294,10263.339171627013,111,511,130816,49611,17,260850,466.3245356082916,10,5,25,10,6,cs,0
96.2236499431068,11400.321110576973,111,511,130816,49611,17,260850,495.27142882347107,10,5,25,10,6,heur,0
105.85990442780428,12801.560464206035,111,511,130816,49611,17,260850,465.3627727031708,10,5,25,10,6,ws,0
