sdp_objval,sdp_solvetime,num_cones,x_dim,num_Aeq,num_Au,num_Al,A_nnz,sdp_canontime,orig_m,orig_n,z_dim,K,warm_start
8.644806383779045,79.33189743300001,14,23436,14301,32,46488,294892,67.46525979042053,5,10,150,1,False
7.883104861609265,61.083835012,14,23436,14301,32,46488,302058,67.37519598007202,5,10,150,1,True
0.5990493663069318,154.874275509,39,63546,32266,32,126476,830107,200.0575976371765,5,10,150,2,False
0.6772000914171957,172.97092136400002,39,63546,32266,32,126476,842733,198.77490234375,5,10,150,2,True
