sdp_objval,sdp_solvetime,num_cones,x_dim,num_Aeq,num_Au,num_Al,A_nnz,sdp_canontime,orig_m,orig_n,z_dim,K,warm_start
6.808768714237037,84.964272083,14,15051,9187,26,29792,187769,36.86890244483948,4,8,96,1,False
6.008200502858579,65.248368808,14,15051,9187,26,29792,192944,36.84395098686218,4,8,96,1,True
0.5580303310335464,125.042854242,39,40755,20717,26,81012,528136,115.17847442626953,4,8,96,2,False
0.4518765962285793,87.507770143,39,40755,20717,26,81012,537568,115.78048324584961,4,8,96,2,True
0.26695334974603613,13858.436187981,64,79003,32247,26,157320,941585,256.0331254005432,4,8,96,3,False
0.2852196729478042,321.138350078,64,79003,32247,26,157320,954825,252.06061959266663,4,8,96,3,True
