sdp_objval,sdp_solvetime,num_cones,x_dim,num_Aeq,Aeq_nnz,num_Au,Au_nnz,num_Al,Al_nnz,sdp_canontime,orig_m,orig_n,z_dim,K,warm_start
4.463633869448358,33.169743122009095,14,6328,3837,17007,17,49,12454,29268,21.138633966445923,3,5,45,1,False
3.3441298488729836,40.206815547979204,14,6328,3837,17007,17,58,12454,31570,21.175976276397705,3,5,45,1,True
0.30185566732260893,181.86767532600788,39,17020,8639,37745,17,49,33716,84101,59.434614419937134,3,5,45,2,False
0.25904544963124243,199.0450429819757,39,17020,8639,37745,17,58,33716,88830,59.2819721698761,3,5,45,2,True
