sdp_objval,sdp_solvetime,num_cones,x_dim,num_Aeq,num_Au,num_Al,A_nnz,sdp_canontime,orig_m,orig_n,z_dim,K,warm_start
4.765175129066962,20.549080543,14,6328,3837,17,12454,77694,10.568375825881958,3,5,45,1,False
3.536841619457045,19.237372187000002,14,6328,3837,17,12454,80005,10.545467853546143,3,5,45,1,True
0.3761324582084868,42.270153026,39,17020,8639,17,33716,218927,30.270506620407104,3,5,45,2,False
0.37176001984916734,21.250892036,39,17020,8639,17,33716,223665,30.534449815750122,3,5,45,2,True
0.3434941668882767,38.146839535,64,32896,13441,17,65346,390645,67.27908563613892,3,5,45,3,False
0.3062127803698233,34.773033974,64,32896,13441,17,65346,397118,67.86020946502686,3,5,45,3,True
0.27788143814230887,330.56835294399997,89,53956,18243,17,107344,592243,116.26933097839355,3,5,45,4,False
0.2477892709220511,536.905748259,89,53956,18243,17,107344,600588,117.2782735824585,3,5,45,4,True
