sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,mosek_tol,sdp_canontime,orig_m,orig_n,mu,L,b_cmul,b_r,K,sched,t,seed
98.57390530607644,41.54565095901489,1,141,10011,41,2,19820,1e-07,9.032926797866821,60,40,20.000000000000025,99.99999999999977,20,0.5,1,silver,0.014142135623730984,1
89.91937146796045,40.93722891807556,1,141,10011,41,2,19820,1e-07,9.08073091506958,60,40,20.000000000000025,99.99999999999977,20,0.5,1,mu_silver,0.013507810593582149,1
