sample_num,K,sched,resid
2227,9,silver,3.0839095337636296e-08
2227,10,silver,4.520440196867094e-09
2228,1,silver,119.0403136579611
2228,2,silver,10.280899993478458
2228,3,silver,0.16699801904021852
2228,4,silver,0.06928043509381877
2228,5,silver,0.00044123561666491054
2228,6,silver,7.115254938454191e-05
2228,7,silver,1.5340779866469068e-06
2228,8,silver,9.76731341177978e-07
2228,9,silver,2.9839608957431855e-08
2228,10,silver,4.468711755736244e-09
2229,1,silver,119.0340511277452
2229,2,silver,10.282777419024985
2229,3,silver,0.1670628268669033
2229,4,silver,0.06931657144496552
2229,5,silver,0.0004412381538367735
2229,6,silver,7.114048804897324e-05
2229,7,silver,1.5337542122054078e-06
2229,8,silver,9.756222873031756e-07
2229,9,silver,2.989354610573585e-08
2229,10,silver,4.471460557402051e-09
2230,1,silver,119.08053195586683
2230,2,silver,10.285031584624322
2230,3,silver,0.16697606801180273
2230,4,silver,0.06922798080359395
2230,5,silver,0.00044203370920339023
2230,6,silver,7.11653210922808e-05
2230,7,silver,1.5360554557680165e-06
2230,8,silver,9.721264581644083e-07
2230,9,silver,3.0295061842665576e-08
2230,10,silver,4.492445782437047e-09
2231,1,silver,118.92867320980248
2231,2,silver,10.3006588173846
2231,3,silver,0.16752992163532465
2231,4,silver,0.06949768093702884
2231,5,silver,0.0004426964907464621
2231,6,silver,7.123589729083813e-05
2231,7,silver,1.5371973418810662e-06
2231,8,silver,9.707317339106922e-07
2231,9,silver,3.044478336490133e-08
2231,10,silver,4.50355340142949e-09
2232,1,silver,119.3256493948159
2232,2,silver,10.290561566113425
2232,3,silver,0.16721732243277704
2232,4,silver,0.06937007543049416
2232,5,silver,0.0004422119172845284
2232,6,silver,7.13306785529228e-05
2232,7,silver,1.5454275312989407e-06
2232,8,silver,9.90548888811511e-07
2232,9,silver,2.9753525283688235e-08
2232,10,silver,4.469461223347234e-09
2233,1,silver,119.03878508811852
2233,2,silver,10.282803201778925
2233,3,silver,0.16710255825068596
2233,4,silver,0.06930134338632296
2233,5,silver,0.00044193189893137547
2233,6,silver,7.11455498016901e-05
2233,7,silver,1.5355189886550853e-06
2233,8,silver,9.733936620677348e-07
2233,9,silver,3.015762737083984e-08
2233,10,silver,4.484395434278852e-09
2234,1,silver,119.11537016075371
2234,2,silver,10.287162584005797
2234,3,silver,0.16719321246617705
2234,4,silver,0.0691112946971363
2234,5,silver,0.00044568921310910885
2234,6,silver,7.104580767413808e-05
2234,7,silver,1.5330437858532968e-06
2234,8,silver,9.517639517718751e-07
2234,9,silver,3.1107024466772107e-08
2234,10,silver,4.5289537924028256e-09
2235,1,silver,119.06210584277065
2235,2,silver,10.27109251577076
2235,3,silver,0.16688857089497086
2235,4,silver,0.06925123205762398
2235,5,silver,0.00044083601548338384
2235,6,silver,7.107241987666252e-05
2235,7,silver,1.5337636115097758e-06
2235,8,silver,9.765849104540454e-07
2235,9,silver,2.987521109658904e-08
2235,10,silver,4.466352414117389e-09
2236,1,silver,118.94744744372767
2236,2,silver,10.248368002784057
2236,3,silver,0.16580001976139022
2236,4,silver,0.06866139944596933
2236,5,silver,0.0004400280255238671
2236,6,silver,7.06770228442655e-05
2236,7,silver,1.5243021354465858e-06
2236,8,silver,9.657714574040506e-07
2236,9,silver,2.9792349769153666e-08
2236,10,silver,4.449093083909077e-09
2237,1,silver,119.05019416676059
2237,2,silver,10.28203923259984
2237,3,silver,0.1670586549104801
2237,4,silver,0.06930110751251121
2237,5,silver,0.000441341727077291
2237,6,silver,7.11717138302716e-05
2237,7,silver,1.534031179745762e-06
2237,8,silver,9.767268439530836e-07
2237,9,silver,2.982994694942187e-08
2237,10,silver,4.469119591002042e-09
2238,1,silver,119.11715407251602
2238,2,silver,10.292473908095504
2238,3,silver,0.1671933391827177
2238,4,silver,0.06925789619118615
2238,5,silver,0.00044355133751024657
2238,6,silver,7.113538922557715e-05
2238,7,silver,1.5395197047068316e-06
2238,8,silver,9.682897442966699e-07
2238,9,silver,3.0763789614423286e-08
2238,10,silver,4.513000895910532e-09
2239,1,silver,119.04233854868495
2239,2,silver,10.282383990251882
2239,3,silver,0.16713395297007755
2239,4,silver,0.06934748589629484
2239,5,silver,0.0004412144901132544
2239,6,silver,7.119991306581609e-05
2239,7,silver,1.5339888757760097e-06
2239,8,silver,9.772315442675028e-07
2239,9,silver,2.9801137049987054e-08
2239,10,silver,4.469329464865346e-09
2240,1,silver,119.11367823453222
2240,2,silver,10.290534499699737
2240,3,silver,0.16731167449054085
2240,4,silver,0.0693206381870205
2240,5,silver,0.00044422468093282825
2240,6,silver,7.12312456836605e-05
2240,7,silver,1.54370552291088e-06
2240,8,silver,9.69842562069952e-07
2240,9,silver,3.09636539128892e-08
2240,10,silver,4.525859857756595e-09
2241,1,silver,119.11725585190405
2241,2,silver,10.316470557730995
2241,3,silver,0.167595419312834
2241,4,silver,0.0695865261669803
2241,5,silver,0.00044110907813264805
2241,6,silver,7.13195038457028e-05
2241,7,silver,1.5271673415118779e-06
2241,8,silver,9.695982267204171e-07
2241,9,silver,2.9739535933196713e-08
2241,10,silver,4.477933999530621e-09
2242,1,silver,119.0730136502882
2242,2,silver,10.28806578672177
2242,3,silver,0.16718119512007398
2242,4,silver,0.06931769086031661
2242,5,silver,0.0004432870735115607
2242,6,silver,7.128905380959885e-05
2242,7,silver,1.5477000586560052e-06
2242,8,silver,9.8153964512527e-07
2242,9,silver,3.053585760736834e-08
2242,10,silver,4.507209631262024e-09
2243,1,silver,118.96231411768439
2243,2,silver,10.26712737831494
2243,3,silver,0.1665451428973265
2243,4,silver,0.06908800110963398
2243,5,silver,0.00044013226651934824
2243,6,silver,7.115264913044739e-05
2243,7,silver,1.5352364966280753e-06
2243,8,silver,9.881093468580524e-07
2243,9,silver,2.924338866412907e-08
2243,10,silver,4.4336962123967384e-09
2244,1,silver,118.79786325875799
2244,2,silver,10.278077514401744
2244,3,silver,0.16776798485925906
2244,4,silver,0.0694627588178535
2244,5,silver,0.00044417415137733496
2244,6,silver,7.121855422084361e-05
2244,7,silver,1.5318939611909453e-06
2244,8,silver,9.60532257005124e-07
2244,9,silver,3.056974042694475e-08
2244,10,silver,4.508962394418811e-09
2245,1,silver,118.78512033480682
2245,2,silver,10.23250632991445
2245,3,silver,0.16589125520614006
2245,4,silver,0.06873279461082624
2245,5,silver,0.00043977747110211123
2245,6,silver,7.048636535652826e-05
2245,7,silver,1.5179060278890785e-06
2245,8,silver,9.55524504037496e-07
2245,9,silver,2.9979688393906016e-08
2245,10,silver,4.449881464049216e-09
2246,1,silver,118.99985188213547
2246,2,silver,10.286611653741062
2246,3,silver,0.16714631706791067
2246,4,silver,0.06937431465913807
2246,5,silver,0.0004416824620371565
2246,6,silver,7.12715057490947e-05
2246,7,silver,1.541383514760344e-06
2246,8,silver,9.804995755288273e-07
2246,9,silver,3.020476067856653e-08
2246,10,silver,4.491741797432977e-09
2247,1,silver,119.086956849742
2247,2,silver,10.27896860340791
2247,3,silver,0.16695450958772864
2247,4,silver,0.06924298743756611
2247,5,silver,0.0004425930300578393
2247,6,silver,7.117987939273821e-05
2247,7,silver,1.5453814706609842e-06
2247,8,silver,9.7905363451884e-07
2247,9,silver,3.055791115009707e-08
2247,10,silver,4.504421609382264e-09
2248,1,silver,119.04962860208178
2248,2,silver,10.281464973259403
2248,3,silver,0.16719427334252734
2248,4,silver,0.06938891598458898
2248,5,silver,0.00044133038392815346
2248,6,silver,7.12610263548948e-05
2248,7,silver,1.5387377768745859e-06
2248,8,silver,9.853055109570327e-07
2248,9,silver,2.9637702053647167e-08
2248,10,silver,4.461233719374637e-09
2249,1,silver,119.04247871982018
2249,2,silver,10.281576767831178
2249,3,silver,0.16701351660031488
2249,4,silver,0.06925893757051987
2249,5,silver,0.0004408257365550733
2249,6,silver,7.113642870886943e-05
2249,7,silver,1.5262412946767532e-06
2249,8,silver,9.714722002003621e-07
2249,9,silver,2.9532340338307297e-08
2249,10,silver,4.455398690293679e-09
2250,1,silver,119.03570868824877
2250,2,silver,10.300221130723928
2250,3,silver,0.1673755316426724
2250,4,silver,0.06931901344394063
2250,5,silver,0.00044369924164232224
2250,6,silver,7.11199020518031e-05
2250,7,silver,1.5326607488383658e-06
2250,8,silver,9.571695547261944e-07
2250,9,silver,3.0950748385923506e-08
2250,10,silver,4.525929675387817e-09
2251,1,silver,119.05588463528153
2251,2,silver,10.280614924797261
2251,3,silver,0.16700168267574966
2251,4,silver,0.0692801007846503
2251,5,silver,0.0004410070217444953
2251,6,silver,7.111669769579675e-05
2251,7,silver,1.531223412030791e-06
2251,8,silver,9.745439091129005e-07
2251,9,silver,2.9760717562849043e-08
2251,10,silver,4.46406406594236e-09
2252,1,silver,119.0469157516598
2252,2,silver,10.282195211720005
2252,3,silver,0.1670356677294218
2252,4,silver,0.06928020344547724
2252,5,silver,0.0004415400512464475
2252,6,silver,7.116842798303807e-05
2252,7,silver,1.5349521065270277e-06
2252,8,silver,9.763562210954333e-07
2252,9,silver,2.992228597323934e-08
2252,10,silver,4.4734541090796826e-09
2253,1,silver,119.01663524499601
2253,2,silver,10.278491990865842
2253,3,silver,0.16743328333168495
2253,4,silver,0.06935883828660619
2253,5,silver,0.00044527190892671516
2253,6,silver,7.139484909530344e-05
2253,7,silver,1.5599570326385801e-06
2253,8,silver,9.878856622108106e-07
2253,9,silver,3.104281375242986e-08
2253,10,silver,4.531407941363691e-09
2254,1,silver,119.34428169315304
2254,2,silver,10.2946401664063
2254,3,silver,0.16749888498661297
2254,4,silver,0.06914033471861213
2254,5,silver,0.0004494351032632767
2254,6,silver,7.152997345538436e-05
2254,7,silver,1.5702514771879993e-06
2254,8,silver,9.859645083623264e-07
2254,9,silver,3.170753072580791e-08
2254,10,silver,4.566816987973643e-09
2255,1,silver,119.05680896969233
2255,2,silver,10.285299406001027
2255,3,silver,0.16706545375019843
2255,4,silver,0.06922707899289195
2255,5,silver,0.00044230151263957134
2255,6,silver,7.106726612245974e-05
2255,7,silver,1.5296254269122603e-06
2255,8,silver,9.652580266621622e-07
2255,9,silver,3.016981112978804e-08
2255,10,silver,4.482876189365649e-09
2256,1,silver,119.0842805885857
2256,2,silver,10.27914956721346
2256,3,silver,0.16682792116155615
2256,4,silver,0.06918311700094483
2256,5,silver,0.00044072527545650005
2256,6,silver,7.118465391121457e-05
2256,7,silver,1.5283826163177958e-06
2256,8,silver,9.73516971598999e-07
2256,9,silver,2.9604983899146567e-08
2256,10,silver,4.460257644213786e-09
2257,1,silver,119.05170969886495
2257,2,silver,10.281315175669592
2257,3,silver,0.1670066521887927
2257,4,silver,0.06928413406945755
2257,5,silver,0.000441199668783338
2257,6,silver,7.114542343997686e-05
2257,7,silver,1.5337334241646506e-06
2257,8,silver,9.765525438326745e-07
2257,9,silver,2.982622507847276e-08
2257,10,silver,4.467910259660249e-09
2258,1,silver,119.00357081540682
2258,2,silver,10.29645192998335
2258,3,silver,0.16759371465949752
2258,4,silver,0.06947038861063488
2258,5,silver,0.0004451826365225519
2258,6,silver,7.145720042736129e-05
2258,7,silver,1.5561912652096663e-06
2258,8,silver,9.766760150183538e-07
2258,9,silver,3.1508719019548496e-08
2258,10,silver,4.5645293026770314e-09
2259,1,silver,119.3910294041105
2259,2,silver,10.306561838988028
2259,3,silver,0.1679187011888655
2259,4,silver,0.06966866314162992
2259,5,silver,0.0004415524226826012
2259,6,silver,7.139738488512874e-05
2259,7,silver,1.5281617653631691e-06
2259,8,silver,9.840220575858553e-07
2259,9,silver,2.8773388831798355e-08
2259,10,silver,4.4243492328141756e-09
2260,1,silver,119.0355539818107
2260,2,silver,10.245913145017823
2260,3,silver,0.16494351413848918
2260,4,silver,0.06857512449563864
2260,5,silver,0.0004352885327106857
2260,6,silver,7.075438385734604e-05
2260,7,silver,1.5319282811489146e-06
2260,8,silver,9.950556799400432e-07
2260,9,silver,2.881364834523264e-08
2260,10,silver,4.401857948994513e-09
2261,1,silver,118.79133777159953
2261,2,silver,10.23980115704525
2261,3,silver,0.1656947904548136
2261,4,silver,0.06888620739884077
2261,5,silver,0.0004327011071032524
2261,6,silver,7.080292714793428e-05
2261,7,silver,1.493765650518189e-06
2261,8,silver,9.76140231732857e-07
2261,9,silver,2.6994840865571302e-08
2261,10,silver,4.31925541804105e-09
2262,1,silver,119.10846977278523
2262,2,silver,10.282711968801026
2262,3,silver,0.16672259705486978
2262,4,silver,0.06910418145438438
2262,5,silver,0.00044079985366908954
2262,6,silver,7.092196064112248e-05
2262,7,silver,1.5202755492673056e-06
2262,8,silver,9.615200974328768e-07
2262,9,silver,2.9715233172414344e-08
2262,10,silver,4.4554504437824825e-09
2263,1,silver,119.04326889765662
2263,2,silver,10.281523834743329
2263,3,silver,0.16706089425485693
2263,4,silver,0.0693034678390117
2263,5,silver,0.0004413962648217562
2263,6,silver,7.116978528920059e-05
2263,7,silver,1.534751516472875e-06
2263,8,silver,9.777358443551408e-07
2263,9,silver,2.981253513890743e-08
2263,10,silver,4.467711716257775e-09
2264,1,silver,119.26935930404119
2264,2,silver,10.263850418094261
2264,3,silver,0.16694097821140205
2264,4,silver,0.06942037375050528
2264,5,silver,0.0004366288075694875
2264,6,silver,7.085588692939368e-05
2264,7,silver,1.508382188834443e-06
2264,8,silver,9.83115501089694e-07
2264,9,silver,2.7429256279502257e-08
2264,10,silver,4.333755214721903e-09
2265,1,silver,119.13208491213753
2265,2,silver,10.288667497131275
2265,3,silver,0.1671594932019441
2265,4,silver,0.0693435396425979
2265,5,silver,0.0004412782652159391
2265,6,silver,7.119514931876787e-05
2265,7,silver,1.5313289066222976e-06
2265,8,silver,9.748274212546863e-07
2265,9,silver,2.9731266098053932e-08
2265,10,silver,4.466194567838246e-09
2266,1,silver,118.9727421699456
2266,2,silver,10.287820098098395
2266,3,silver,0.16650897645754284
2266,4,silver,0.06916276036494039
2266,5,silver,0.00043732776102065616
2266,6,silver,7.059720168379137e-05
2266,7,silver,1.5006224562173296e-06
2266,8,silver,9.489828285584892e-07
2266,9,silver,2.91310080050299e-08
2266,10,silver,4.419304887653365e-09
2267,1,silver,118.94657576705171
2267,2,silver,10.27611365580072
2267,3,silver,0.16748529677044519
2267,4,silver,0.06946848070641026
2267,5,silver,0.0004422170602318341
2267,6,silver,7.093400680107044e-05
2267,7,silver,1.527723394460351e-06
2267,8,silver,9.593757834741633e-07
2267,9,silver,3.042252845110034e-08
2267,10,silver,4.4919024027605616e-09
2268,1,silver,119.0914422163978
2268,2,silver,10.269145656882907
2268,3,silver,0.16676504840979697
2268,4,silver,0.06908223115185366
2268,5,silver,0.0004415855086847469
2268,6,silver,7.089930698559507e-05
2268,7,silver,1.5230450329124058e-06
2268,8,silver,9.59305240465709e-07
2268,9,silver,3.0042763605668117e-08
2268,10,silver,4.471771538569261e-09
2269,1,silver,119.08769383311025
2269,2,silver,10.280660056456494
2269,3,silver,0.16720909017648988
2269,4,silver,0.06932706425343653
2269,5,silver,0.00044258401251134677
2269,6,silver,7.108282346334612e-05
2269,7,silver,1.5382296499008916e-06
2269,8,silver,9.772424737603262e-07
2269,9,silver,3.003164133174638e-08
2269,10,silver,4.472984773382944e-09
2270,1,silver,119.01509699998658
2270,2,silver,10.269136346243787
2270,3,silver,0.166488520313852
2270,4,silver,0.06916601885811309
2270,5,silver,0.0004390475438145579
2270,6,silver,7.100575643540909e-05
2270,7,silver,1.533218163273381e-06
2270,8,silver,9.778114726720951e-07
2270,9,silver,2.989390021004627e-08
2270,10,silver,4.4683694467962445e-09
2271,1,silver,119.02947437964247
2271,2,silver,10.273729739432014
2271,3,silver,0.16703325612580852
2271,4,silver,0.0692640861543981
2271,5,silver,0.0004422730333998179
2271,6,silver,7.113557001951418e-05
2271,7,silver,1.5419035004670489e-06
2271,8,silver,9.810490281700192e-07
2271,9,silver,3.011600086891725e-08
2271,10,silver,4.480847501387988e-09
2272,1,silver,118.86593788399364
2272,2,silver,10.285313813636158
2272,3,silver,0.16696972951207206
2272,4,silver,0.06924152453923611
2272,5,silver,0.00044176248075873523
2272,6,silver,7.111021185323858e-05
2272,7,silver,1.5322340904760345e-06
2272,8,silver,9.644474277588894e-07
2272,9,silver,3.055427697540444e-08
2272,10,silver,4.505203287488431e-09
2273,1,silver,119.05938320375398
2273,2,silver,10.28248246681429
2273,3,silver,0.16703990361674106
2273,4,silver,0.06928748576097064
2273,5,silver,0.0004413780938415594
2273,6,silver,7.11575692498802e-05
2273,7,silver,1.533674474936392e-06
2273,8,silver,9.762644877443e-07
2273,9,silver,2.982813170827437e-08
2273,10,silver,4.468165387657433e-09
2274,1,silver,119.05058714951254
2274,2,silver,10.289545056383236
2274,3,silver,0.16717587265972295
2274,4,silver,0.06936689420623217
2274,5,silver,0.00044157510696434974
2274,6,silver,7.127808666321936e-05
2274,7,silver,1.5360193810993041e-06
2274,8,silver,9.7751711989109e-07
2274,9,silver,2.9920487348819674e-08
2274,10,silver,4.479710901027985e-09
2275,1,silver,119.1334863662699
2275,2,silver,10.268132586367736
2275,3,silver,0.1666338397508923
2275,4,silver,0.0691730542563465
2275,5,silver,0.00043883076129525895
2275,6,silver,7.086799389472738e-05
2275,7,silver,1.519204904956528e-06
2275,8,silver,9.71509908333152e-07
2275,9,silver,2.9075548693360508e-08
2275,10,silver,4.4195299655856965e-09
2276,1,silver,119.08139928158397
2276,2,silver,10.295094672177159
2276,3,silver,0.16717059259359093
2276,4,silver,0.06931836398778347
2276,5,silver,0.000443186624776327
2276,6,silver,7.108241141345874e-05
2276,7,silver,1.541733530787205e-06
2276,8,silver,9.692571392725418e-07
2276,9,silver,3.087704007382242e-08
2276,10,silver,4.518979166513153e-09
2277,1,silver,119.01353795979246
2277,2,silver,10.276816966963898
2277,3,silver,0.16691309111578345
2277,4,silver,0.0692499925067986
2277,5,silver,0.0004409974318468045
2277,6,silver,7.113688523139791e-05
2277,7,silver,1.5341349345055143e-06
2277,8,silver,9.767009285529423e-07
2277,9,silver,2.9874904670930434e-08
2277,10,silver,4.470078627340887e-09
2278,1,silver,118.9993664395347
2278,2,silver,10.267886114187426
2278,3,silver,0.16722944840342197
2278,4,silver,0.06918800663241556
2278,5,silver,0.00044525992326448747
2278,6,silver,7.11829590542368e-05
2278,7,silver,1.5454300136094808e-06
2278,8,silver,9.698648994431018e-07
2278,9,silver,3.101212703855485e-08
2278,10,silver,4.523077079587361e-09
2279,1,silver,119.03729078497122
2279,2,silver,10.285603164481646
2279,3,silver,0.16649037897978683
2279,4,silver,0.06918712921183272
2279,5,silver,0.0004389846349671795
2279,6,silver,7.103340181795132e-05
2279,7,silver,1.5336100154726652e-06
2279,8,silver,9.83002762085356e-07
2279,9,silver,2.9533276479570112e-08
2279,10,silver,4.449798604009301e-09
2280,1,silver,118.8332327007241
2280,2,silver,10.265732795301922
2280,3,silver,0.16665255379013136
2280,4,silver,0.06914293230219651
2280,5,silver,0.00044143687412447064
2280,6,silver,7.084573410056116e-05
2280,7,silver,1.5329683386088444e-06
2280,8,silver,9.628577124866986e-07
2280,9,silver,3.0700517991593545e-08
2280,10,silver,4.500582856522588e-09
2281,1,silver,119.02848528556946
2281,2,silver,10.282765413178039
2281,3,silver,0.16696389662723202
2281,4,silver,0.06932262229517808
2281,5,silver,0.00044005121392106874
2281,6,silver,7.111489596760639e-05
2281,7,silver,1.529709786879127e-06
2281,8,silver,9.7736044923153e-07
2281,9,silver,2.950458316707535e-08
2281,10,silver,4.451814389342537e-09
2282,1,silver,118.96824344002111
2282,2,silver,10.272049744294044
2282,3,silver,0.16718069381934528
2282,4,silver,0.06918680769441478
2282,5,silver,0.00044370210442827183
2282,6,silver,7.134972413234431e-05
2282,7,silver,1.5397206246202e-06
2282,8,silver,9.759465945355316e-07
2282,9,silver,3.024572196778119e-08
2282,10,silver,4.492741222187559e-09
2283,1,silver,119.05278906769645
2283,2,silver,10.272100584485367
2283,3,silver,0.16705115884963428
2283,4,silver,0.06925801028474832
2283,5,silver,0.00044178495766249637
2283,6,silver,7.129685632933756e-05
2283,7,silver,1.538863511291897e-06
2283,8,silver,9.833013782807013e-07
2283,9,silver,2.9771921858595402e-08
2283,10,silver,4.468956096899813e-09
2284,1,silver,119.0138552355723
2284,2,silver,10.280851450808926
2284,3,silver,0.16691389235656443
2284,4,silver,0.06923132808312203
2284,5,silver,0.0004425216871026745
2284,6,silver,7.109053773959973e-05
2284,7,silver,1.5435542319611006e-06
2284,8,silver,9.730821677600743e-07
2284,9,silver,3.0826923657905294e-08
2284,10,silver,4.516812152650872e-09
2285,1,silver,118.86176093632122
2285,2,silver,10.269751756618582
2285,3,silver,0.1669307865547121
2285,4,silver,0.0694905949066107
2285,5,silver,0.0004368788747665399
2285,6,silver,7.113313408711602e-05
2285,7,silver,1.5216734457003987e-06
2285,8,silver,9.878959614449536e-07
2285,9,silver,2.8248510282295977e-08
2285,10,silver,4.392625558673874e-09
2286,1,silver,119.07238053220325
2286,2,silver,10.28461067009833
2286,3,silver,0.16695470145938757
2286,4,silver,0.0693335433890651
2286,5,silver,0.0004393781471621172
2286,6,silver,7.113619511828627e-05
2286,7,silver,1.5275404515699074e-06
2286,8,silver,9.80744237425844e-07
2286,9,silver,2.9124806778463068e-08
2286,10,silver,4.433922973757743e-09
2287,1,silver,119.26925693612397
2287,2,silver,10.308274885743874
2287,3,silver,0.16708454254937524
2287,4,silver,0.06941615837886883
2287,5,silver,0.0004392504461800672
2287,6,silver,7.126174823891083e-05
2287,7,silver,1.5240021701873003e-06
2287,8,silver,9.736041760973554e-07
2287,9,silver,2.9365264956498522e-08
2287,10,silver,4.45630899263164e-09
2288,1,silver,119.0601095969
2288,2,silver,10.274768807501134
2288,3,silver,0.16709331088316565
2288,4,silver,0.06918060144765166
2288,5,silver,0.0004428851334838746
2288,6,silver,7.117131258488898e-05
2288,7,silver,1.5339062996142375e-06
2288,8,silver,9.73538154485251e-07
2288,9,silver,2.992785255216025e-08
2288,10,silver,4.470192736367673e-09
2289,1,silver,119.17940684986209
2289,2,silver,10.297358702166466
2289,3,silver,0.1673954737992209
2289,4,silver,0.06947558529154624
2289,5,silver,0.0004401868617936409
2289,6,silver,7.142572253157903e-05
2289,7,silver,1.5255640857215763e-06
2289,8,silver,9.848337908113261e-07
2289,9,silver,2.8588235455429373e-08
2289,10,silver,4.4168905365953485e-09
2290,1,silver,119.14025441608786
2290,2,silver,10.300507239643919
2290,3,silver,0.16783898328969676
2290,4,silver,0.06950142775723069
2290,5,silver,0.0004457083314554028
2290,6,silver,7.154524419651348e-05
2290,7,silver,1.554393905371224e-06
2290,8,silver,9.858526190159176e-07
2290,9,silver,3.065043443709955e-08
2290,10,silver,4.518171499775403e-09
2291,1,silver,119.05019497012327
2291,2,silver,10.268126955518882
2291,3,silver,0.1664942937977628
2291,4,silver,0.06914943960065194
2291,5,silver,0.00043663052105202284
2291,6,silver,7.084605061656527e-05
2291,7,silver,1.505554148675283e-06
2291,8,silver,9.717014105715746e-07
2291,9,silver,2.8023595876075447e-08
2291,10,silver,4.368732833736233e-09
2292,1,silver,119.1186827509737
2292,2,silver,10.278507371021234
2292,3,silver,0.16751160265920267
2292,4,silver,0.06941523272809533
2292,5,silver,0.00044264570031393795
2292,6,silver,7.13806798133981e-05
2292,7,silver,1.5356893941971453e-06
2292,8,silver,9.799400745492418e-07
2292,9,silver,2.961332793197735e-08
2292,10,silver,4.4676355805837495e-09
2293,1,silver,119.05224180247325
2293,2,silver,10.27648027050885
2293,3,silver,0.16712346879376413
2293,4,silver,0.06937227341845416
2293,5,silver,0.00044084007677258646
2293,6,silver,7.112633349321268e-05
2293,7,silver,1.535427171702799e-06
2293,8,silver,9.858321656722545e-07
2293,9,silver,2.9329483463143364e-08
2293,10,silver,4.437675304259511e-09
2294,1,silver,119.0332584428104
2294,2,silver,10.283908225912805
2294,3,silver,0.16716489537574128
2294,4,silver,0.06942322792386195
2294,5,silver,0.0004385462049822335
2294,6,silver,7.11182094341885e-05
2294,7,silver,1.5125853136101834e-06
2294,8,silver,9.726135592097317e-07
2294,9,silver,2.8434563800949173e-08
2294,10,silver,4.399998368339998e-09
2295,1,silver,119.12862543105072
2295,2,silver,10.287022503966586
2295,3,silver,0.16715411839788588
2295,4,silver,0.06932665789106737
2295,5,silver,0.00044136077775368607
2295,6,silver,7.121422022394422e-05
2295,7,silver,1.532292300784555e-06
2295,8,silver,9.78336120431662e-07
2295,9,silver,2.9560384176416887e-08
2295,10,silver,4.4561997774176e-09
2296,1,silver,119.25822727883877
2296,2,silver,10.297657200012747
2296,3,silver,0.16726938920763254
2296,4,silver,0.06956614549537975
2296,5,silver,0.0004374405297246202
2296,6,silver,7.099004145716223e-05
2296,7,silver,1.5123298688722168e-06
2296,8,silver,9.74290699279444e-07
2296,9,silver,2.83545179255314e-08
2296,10,silver,4.394653422126931e-09
2297,1,silver,118.89430987237857
2297,2,silver,10.282180466766693
2297,3,silver,0.16692205193914372
2297,4,silver,0.06915335930001552
2297,5,silver,0.0004440070565565149
2297,6,silver,7.104498051616405e-05
2297,7,silver,1.5483492724197576e-06
2297,8,silver,9.743954990320782e-07
2297,9,silver,3.102503662092193e-08
2297,10,silver,4.520667394871889e-09
2298,1,silver,119.21876116732713
2298,2,silver,10.274273457886135
2298,3,silver,0.16661786046949234
2298,4,silver,0.06914972710284818
2298,5,silver,0.00043858310156127473
2298,6,silver,7.091398407280396e-05
2298,7,silver,1.5150727692531042e-06
2298,8,silver,9.725691816084072e-07
2298,9,silver,2.863697505026695e-08
2298,10,silver,4.400449694414786e-09
2299,1,silver,119.02754212906004
2299,2,silver,10.28061517266232
2299,3,silver,0.16706350362126027
2299,4,silver,0.06929827432078176
2299,5,silver,0.0004413096334845143
2299,6,silver,7.115430325443887e-05
2299,7,silver,1.5330151316457086e-06
2299,8,silver,9.760879530326934e-07
2299,9,silver,2.9783400578028073e-08
2299,10,silver,4.4661956180413365e-09
2300,1,silver,119.07316844698015
2300,2,silver,10.274307337420632
2300,3,silver,0.16666713214439405
2300,4,silver,0.0691031263650562
2300,5,silver,0.0004404858404374671
2300,6,silver,7.10535240429892e-05
2300,7,silver,1.5282097066557514e-06
2300,8,silver,9.731199169118607e-07
2300,9,silver,2.9656746537636052e-08
2300,10,silver,4.455632913676077e-09
2301,1,silver,119.0230577087316
2301,2,silver,10.26602222755607
2301,3,silver,0.16656636365799962
2301,4,silver,0.06911181753911304
2301,5,silver,0.00043880460462491057
2301,6,silver,7.094588566513172e-05
2301,7,silver,1.517488262783221e-06
2301,8,silver,9.702418413495767e-07
2301,9,silver,2.9003266690253006e-08
2301,10,silver,4.4225328113779025e-09
2302,1,silver,118.86952783432571
2302,2,silver,10.275784968397373
2302,3,silver,0.16719590787914074
2302,4,silver,0.06938923870538184
2302,5,silver,0.0004408076493099394
2302,6,silver,7.103810593502421e-05
2302,7,silver,1.5288725758286676e-06
2302,8,silver,9.703156063648022e-07
2302,9,silver,2.98623863719575e-08
2302,10,silver,4.468567700791931e-09
2303,1,silver,119.03442321989768
2303,2,silver,10.284489425099705
2303,3,silver,0.16716678108325908
2303,4,silver,0.06931850922163807
2303,5,silver,0.00044198205001118784
2303,6,silver,7.109235119092622e-05
2303,7,silver,1.5315431017417982e-06
2303,8,silver,9.67692004683094e-07
2303,9,silver,3.019452449546024e-08
2303,10,silver,4.4856248164639315e-09
2304,1,silver,118.99829952078488
2304,2,silver,10.284782919243405
2304,3,silver,0.16731569003281907
2304,4,silver,0.06940949344619107
2304,5,silver,0.0004422502993740985
2304,6,silver,7.126899075134713e-05
2304,7,silver,1.5387162688053127e-06
2304,8,silver,9.771681259953125e-07
2304,9,silver,3.0165225248771765e-08
2304,10,silver,4.4884242476080276e-09
2305,1,silver,119.08066282203109
2305,2,silver,10.281275475053857
2305,3,silver,0.16685118939816965
