sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,mosek_tol,sdp_canontime,orig_m,orig_n,mu,L,b_cmul,b_r,K,sched,t,seed
131.77621109846925,74.28754564095289,1,141,10011,41,2,19780,1e-07,24.666038990020752,60,40,20.000000000000156,99.99999999999996,30,0.5,1,silver,0.014142135623730958,1
120.22023117891024,71.1088378042914,1,141,10011,41,2,19780,1e-07,24.798660278320312,60,40,20.000000000000156,99.99999999999996,30,0.5,1,mu_silver,0.013507810593582121,1
11.245360571703264,156.0349192856811,2,181,16471,81,2,32660,1e-07,43.04703187942505,60,40,20.000000000000156,99.99999999999996,30,0.5,2,silver,0.020000000000000007,1
10.44404782505875,157.0130999512039,2,181,16471,81,2,32660,1e-07,43.34678554534912,60,40,20.000000000000156,99.99999999999996,30,0.5,2,mu_silver,0.017713243027566335,1
0.20284640998737302,301.419511673972,3,221,24531,121,2,48740,1e-07,71.05380415916443,60,40,20.000000000000156,99.99999999999996,30,0.5,3,silver,0.014142135623730958,1
0.17504575254339194,299.9451095997356,3,221,24531,121,2,48740,1e-07,70.35864448547363,60,40,20.000000000000156,99.99999999999996,30,0.5,3,mu_silver,0.013507810593582121,1
0.06896772897424341,429.63781012408435,4,261,34191,161,2,68020,1e-07,105.81326341629028,60,40,20.000000000000156,99.99999999999996,30,0.5,4,silver,0.03414213562373097,1
0.08395351366597126,415.91307902289554,4,261,34191,161,2,68020,1e-07,103.70653510093689,60,40,20.000000000000156,99.99999999999996,30,0.5,4,mu_silver,0.024232063896765233,1
0.03691409302606985,732.2730532609858,5,301,45451,201,2,90500,1e-07,146.14814162254333,60,40,20.000000000000156,99.99999999999996,30,0.5,5,silver,0.014142135623730958,1
0.014392727816858297,601.8564647221938,5,301,45451,201,2,90500,1e-07,143.35950875282288,60,40,20.000000000000156,99.99999999999996,30,0.5,5,mu_silver,0.013507810593582121,1
0.034290788932541005,1007.5091539630666,6,341,58311,241,2,116180,1e-07,195.5450918674469,60,40,20.000000000000156,99.99999999999996,30,0.5,6,silver,0.020000000000000007,1
0.032051615900883235,991.9340739590116,6,341,58311,241,2,116180,1e-07,191.82287120819092,60,40,20.000000000000156,99.99999999999996,30,0.5,6,mu_silver,0.017713243027566335,1
0.04476293343763693,944.4356121858582,7,381,72771,281,2,145060,1e-07,268.7199308872223,60,40,20.000000000000156,99.99999999999996,30,0.5,7,silver,0.014142135623730958,1
0.007443780364366326,948.1778243100271,7,381,72771,281,2,145060,1e-07,267.3500232696533,60,40,20.000000000000156,99.99999999999996,30,0.5,7,mu_silver,0.013507810593582121,1
