glob_objval,glob_runtime,glob_bestbound,gap,orig_m,orig_n,b_cmul,b_r,K,t,alg,lambd,seed
0.6896311600155487,3600.0404901504517,1.5004966565999764,1.1757959088828667,10,15,10,0.25,4,0.04,ista,10,3
1.5863113786468217,3600.06649184227,2.271004048420812,0.43162564360980415,10,15,10,0.25,4,0.04,fista,10,3
