sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,sdp_canontime,orig_m,orig_n,b_r,K,t,alg
4.249918596790333,22.24573311302811,8,126,8001,3801,2,15830,17.905864000320435,25,20,0.5,1,0.01,ista
4.39654053740299,51.18607764795888,14,166,13861,5631,3,27470,30.714213609695435,25,20,0.5,1,0.01,fista
1.6391581737263357,126.53021278604865,23,206,21321,9201,2,42390,54.47248721122742,25,20,0.5,2,0.01,ista
1.6976008477643427,275.75374494004063,41,266,35511,13661,3,70650,94.99550080299377,25,20,0.5,2,0.01,fista
0.8726110534497731,378.85377156804316,46,286,41041,16201,2,81750,112.04658722877502,25,20,0.5,3,0.01,ista
0.14270481218229536,894.0157069460256,83,366,67161,24091,3,133830,210.27953124046326,25,20,0.5,3,0.01,fista
0.5487298403552511,628.9955406950321,77,366,67161,24801,2,133910,210.98878693580627,25,20,0.5,4,0.01,ista
0.0928097370652834,2042.6310261670733,140,466,108811,36921,3,217010,365.08876514434814,25,20,0.5,4,0.01,fista
