sample,K,ista,fista
16.0,1.0,2.1959697648288135,2.1959697648288135
16.0,2.0,1.2777219074701123,1.2777219074701123
16.0,3.0,0.8978181353691828,1.475018321090637
16.0,4.0,0.6777679580352877,1.5589839479314982
16.0,5.0,0.5367761628547605,1.5142294949171584
16.0,6.0,0.4301021353665794,0.9802790040444878
16.0,7.0,0.34591146606345724,0.1864040196957428
17.0,1.0,2.166106484245724,2.166106484245724
17.0,2.0,1.268425760947264,1.268425760947264
17.0,3.0,0.8916406270014922,1.4648693414007972
17.0,4.0,0.6731742378916671,1.54843073680811
17.0,5.0,0.533141480231072,1.5079383952777807
17.0,6.0,0.43114343279215006,1.0101346129221114
17.0,7.0,0.3442432715839443,0.18767454643610126
18.0,1.0,2.1737574225291065,2.1737574225291065
18.0,2.0,1.2702753447232698,1.2702753447232698
18.0,3.0,0.892582917694196,1.4664174233349607
18.0,4.0,0.6738700953478202,1.5500420077706738
18.0,5.0,0.5337377172260017,1.5105841218903744
18.0,6.0,0.4322923460005032,1.000033752604834
18.0,7.0,0.3448884354415786,0.18629159196921166
19.0,1.0,2.149578221401259,2.149578221401259
19.0,2.0,1.2564198904639639,1.2564198904639639
19.0,3.0,0.8870398053503296,1.4573106878604027
19.0,4.0,0.6718592445815607,1.5463513857936757
19.0,5.0,0.5332875469388745,1.5092740920540084
19.0,6.0,0.4305818223577692,0.9577624481865301
19.0,7.0,0.34509720639349983,0.18192382405582663
20.0,1.0,2.1643079649303076,2.1643079649303076
20.0,2.0,1.2718307427607998,1.2718307427607998
20.0,3.0,0.8953067276796018,1.470892349239626
20.0,4.0,0.6768347447311662,1.5572566401488899
20.0,5.0,0.5365789793024813,1.5273837821460237
20.0,6.0,0.4395401937213222,0.9828459765777029
20.0,7.0,0.3486634587857605,0.18559284313984326
21.0,1.0,2.1693166205624297,2.1693166205624297
21.0,2.0,1.2737790475527173,1.2737790475527173
21.0,3.0,0.8948396282574104,1.4701249552893805
21.0,4.0,0.6752690576549534,1.5531133708116311
21.0,5.0,0.5346477016287932,1.5145325959617397
21.0,6.0,0.43405651289553,0.9961578290170966
21.0,7.0,0.34574507898284834,0.18808766716206232
22.0,1.0,2.1635466184589496,2.1635466184589496
22.0,2.0,1.2671773720355448,1.2671773720355448
22.0,3.0,0.8911241990934025,1.4640209060708023
22.0,4.0,0.6729770913289136,1.5480614259313823
22.0,5.0,0.5330973693670253,1.509031553747473
22.0,6.0,0.4319298055463083,1.00055109321592
22.0,7.0,0.34456001961610105,0.18671018936906503
23.0,1.0,2.159502714077039,2.159502714077039
23.0,2.0,1.2666926499001543,1.2666926499001543
23.0,3.0,0.8915633605046578,1.464742400883614
23.0,4.0,0.6737395620840991,1.5499943065606727
23.0,5.0,0.5338887943522824,1.511363936809915
23.0,6.0,0.4326890061463222,0.9950931189340972
23.0,7.0,0.34503102940405517,0.1856940798432535
24.0,1.0,2.170395026152481,2.170395026152481
24.0,2.0,1.274957869862522,1.274957869862522
24.0,3.0,0.8983343082123888,1.4758663373765482
24.0,4.0,0.679319398402839,1.5630267546645815
24.0,5.0,0.5385275164429661,1.528250451913347
24.0,6.0,0.4384435747707915,0.9750531011854945
24.0,7.0,0.3489864013339532,0.18524626983423906
25.0,1.0,2.1781593286439245,2.1781593286439245
25.0,2.0,1.2732528417089106,1.2732528417089106
25.0,3.0,0.8939898484185189,1.4687288587060274
25.0,4.0,0.6745001615023836,1.5512977875705858
25.0,5.0,0.5339935029648991,1.513468241902302
25.0,6.0,0.43418001054736627,1.0065570047367185
25.0,7.0,0.3455287064866594,0.18818842419896545
26.0,1.0,2.1737037240912116,2.1737037240912116
26.0,2.0,1.263019646775619,1.263019646775619
26.0,3.0,0.8845836966819945,1.453275566334489
26.0,4.0,0.6665010360623476,1.532570756808971
26.0,5.0,0.5274390777458885,1.494714307453437
26.0,6.0,0.4291318684106597,1.0553901772386651
26.0,7.0,0.34140143224541913,0.1924842868826947
27.0,1.0,2.13581484827637,2.13581484827637
27.0,2.0,1.254896936365119,1.254896936365119
27.0,3.0,0.8843806013774606,1.4529419026632924
27.0,4.0,0.6686653040660052,1.5384605628783374
27.0,5.0,0.5300782159047536,1.5099080796254627
27.0,6.0,0.4342383291239089,1.0149974260419907
27.0,7.0,0.34416112244756086,0.18640672665740773
28.0,1.0,2.150729611859247,2.150729611859247
28.0,2.0,1.2595011587700826,1.2595011587700826
28.0,3.0,0.8883962908149695,1.459539247112901
28.0,4.0,0.6722709552618241,1.5470081703446867
28.0,5.0,0.5332058038233628,1.5115278686230207
28.0,6.0,0.43339739721756104,0.9867220614123567
28.0,7.0,0.34521883850556884,0.18404882443409615
29.0,1.0,2.163156900342316,2.163156900342316
29.0,2.0,1.2668012575936247,1.2668012575936247
29.0,3.0,0.8907049004736349,1.4633320436811936
29.0,4.0,0.6726336790895828,1.5472656096515274
29.0,5.0,0.5328277567204179,1.5079585092398369
29.0,6.0,0.43149488686473614,1.0035748806812221
29.0,7.0,0.3443298456954567,0.18701444812378523
30.0,1.0,2.1759064123767358,2.1759064123767358
30.0,2.0,1.2710521041818683,1.2710521041818683
30.0,3.0,0.8925790027110038,1.4664109914400039
30.0,4.0,0.6735296945764988,1.5491121706502031
30.0,5.0,0.5332917647243545,1.5080616114285776
30.0,6.0,0.4309416035315414,1.004525966733851
30.0,7.0,0.3443449488568319,0.1874681824793014
31.0,1.0,2.1640022424167027,2.1640022424167027
31.0,2.0,1.2649758062183687,1.2649758062183687
31.0,3.0,0.8888560522878479,1.4602945856041978
31.0,4.0,0.671100990254522,1.5437024270521371
31.0,5.0,0.5316154920253842,1.5042994337275375
31.0,6.0,0.4303136019139503,1.0172109123059336
31.0,7.0,0.34357379286987916,0.18791109764284916
32.0,1.0,2.1919412940963237,2.1919412940963237
32.0,2.0,1.2800980200773922,1.2800980200773922
32.0,3.0,0.8988172736261765,1.4766597974390339
32.0,4.0,0.6776722553670943,1.5583483518796193
32.0,5.0,0.5361128707066393,1.5103677107399371
32.0,6.0,0.42912834043816955,0.9931608136102776
32.0,7.0,0.34450193532697054,0.1850504923674696
33.0,1.0,2.167433060819271,2.167433060819271
33.0,2.0,1.2701328130292386,1.2701328130292386
33.0,3.0,0.8926761308968825,1.4665705625691925
33.0,4.0,0.6739507613654774,1.5502229683638544
33.0,5.0,0.5337773783366773,1.5096035646852954
33.0,6.0,0.43154162835342,0.9995943139551325
33.0,7.0,0.34463238311472494,0.18629998731475222
34.0,1.0,2.1765512304361696,2.1765512304361696
34.0,2.0,1.2751964937335842,1.2751964937335842
34.0,3.0,0.8989360665248177,1.4768549613536504
34.0,4.0,0.6801613809817183,1.565146111192682
34.0,5.0,0.5394340198088334,1.5261568877532166
34.0,6.0,0.43466656874333204,0.9381525243460866
34.0,7.0,0.34893394467789407,0.18419280100346488
35.0,1.0,2.1859195686207373,2.1859195686207373
35.0,2.0,1.283029281587748,1.283029281587748
35.0,3.0,0.9028058825392715,1.4832126515090422
35.0,4.0,0.6818172139219453,1.56835427150286
35.0,5.0,0.5398691527341247,1.5167877078608385
35.0,6.0,0.4288038123878579,0.9442614527167346
35.0,7.0,0.3459266229529762,0.18058565184607
36.0,1.0,2.179482792374868,2.179482792374868
36.0,2.0,1.2776282193795638,1.2776282193795638
36.0,3.0,0.8979945261799562,1.4753081121600222
36.0,4.0,0.6777107484407552,1.5587271643077454
36.0,5.0,0.5365074964369245,1.519696990145687
36.0,6.0,0.4357019828154107,0.9806400978270647
36.0,7.0,0.34673407358186226,0.18593185735522477
37.0,1.0,2.1872734554413715,2.1872734554413715
37.0,2.0,1.2840588308781473,1.2840588308781473
37.0,3.0,0.9028575189887915,1.4832974846239868
37.0,4.0,0.6817620732995853,1.5682203866993853
37.0,5.0,0.5399130552727889,1.5308098479818797
37.0,6.0,0.4392497274702387,0.9703021913707748
37.0,7.0,0.3492707664518568,0.18522212821064202
38.0,1.0,2.1624901173683004,2.1624901173683004
38.0,2.0,1.264245979995964,1.264245979995964
38.0,3.0,0.8865673353905452,1.4565344706963765
38.0,4.0,0.668318761680509,1.5368476564037594
38.0,5.0,0.5288828637283478,1.4912212172177501
38.0,6.0,0.42468361685021266,1.0164757129241773
38.0,7.0,0.3405269573759796,0.18777293668525893
39.0,1.0,2.1631017401447608,2.1631017401447608
39.0,2.0,1.2667041134973815,1.2667041134973815
39.0,3.0,0.8906675285189982,1.46327064559219
39.0,4.0,0.6726252876107337,1.5472552955174173
39.0,5.0,0.5328327622967565,1.5079468774724458
39.0,6.0,0.43145812940094236,1.0035287225609553
39.0,7.0,0.3443343330394606,0.18701436077955041
40.0,1.0,2.14683974231783,2.14683974231783
40.0,2.0,1.2587697752758258,1.2587697752758258
40.0,3.0,0.8854219110245649,1.454652662055311
40.0,4.0,0.6687453454212087,1.5383531820633038
40.0,5.0,0.5297672500108181,1.4973252842287224
40.0,6.0,0.4282298543210914,1.0280081783822312
40.0,7.0,0.34172288460417927,0.18788929299825308
41.0,1.0,2.1784868375349316,2.1784868375349316
41.0,2.0,1.2682461306269306,1.2682461306269306
41.0,3.0,0.8906453455586818,1.4632342013819504
41.0,4.0,0.6721122312372949,1.5458827427523256
41.0,5.0,0.5322480581473558,1.5043368076712875
41.0,6.0,0.42927094599458737,1.013617000781755
41.0,7.0,0.3435838007306561,0.18711909645769614
42.0,1.0,2.1632483955593447,2.1632483955593447
42.0,2.0,1.263712299808383,1.263712299808383
42.0,3.0,0.8879706407522413,1.4588399499878308
42.0,4.0,0.6704067542064485,1.542095069878977
42.0,5.0,0.5310635592735838,1.5028296594819501
42.0,6.0,0.4298381484061592,1.0179080190765155
42.0,7.0,0.3433034616374523,0.1881458045067955
43.0,1.0,2.1625084620825192,2.1625084620825192
43.0,2.0,1.274238632603146,1.274238632603146
43.0,3.0,0.8958075173154242,1.4717150925756664
43.0,4.0,0.6762081927672576,1.555339198938334
43.0,5.0,0.5354121808845593,1.5152141409615243
43.0,6.0,0.43372491380702577,0.9728613463800376
43.0,7.0,0.34587275558912073,0.18578743480686596
44.0,1.0,2.16812708797753,2.16812708797753
44.0,2.0,1.2694586734989524,1.2694586734989524
44.0,3.0,0.8921734585048674,1.4657447260678798
44.0,4.0,0.6735251807660596,1.549220837596483
44.0,5.0,0.5334074610312265,1.5083136104201962
44.0,6.0,0.43103717968296384,1.0014433548149118
44.0,7.0,0.3443573103467449,0.18681703540027705
45.0,1.0,2.1538775838008433,2.1538775838008433
45.0,2.0,1.2646627360931306,1.2646627360931306
45.0,3.0,0.8904992886851378,1.462994245698373
45.0,4.0,0.6731901604690174,1.5488521767700405
45.0,5.0,0.5336391520376762,1.5125533325364828
45.0,6.0,0.433553090939929,0.9854787745939624
45.0,7.0,0.3455144065574096,0.1862343572488986
46.0,1.0,2.167115346536124,2.167115346536124
46.0,2.0,1.2686791442363623,1.2686791442363623
46.0,3.0,0.8920474884751325,1.4655377709012951
46.0,4.0,0.6736678904884753,1.5496524112581596
46.0,5.0,0.5336492985285863,1.5109271350989877
46.0,6.0,0.4325665773968031,0.9992738026104712
46.0,7.0,0.34501414528495,0.18728217821354384
47.0,1.0,2.1624982023305277,2.1624982023305277
47.0,2.0,1.2697224493048826,1.2697224493048826
47.0,3.0,0.8932287383539359,1.4674784369943294
47.0,4.0,0.6745826631641162,1.5517453676039588
47.0,5.0,0.5343190230376574,1.5116042501003724
47.0,6.0,0.4321926229737641,0.9945905459656124
47.0,7.0,0.3450927927520811,0.1867505779690929
48.0,1.0,2.1650655540087107,2.1650655540087107
48.0,2.0,1.2675264755121756,1.2675264755121756
48.0,3.0,0.8912228539677347,1.464182985384389
48.0,4.0,0.6730514769757414,1.5482412502043914
48.0,5.0,0.5331815111548596,1.5089348492658887
48.0,6.0,0.4316386974685101,1.000671061207814
48.0,7.0,0.34459072953366254,0.18692329258100318
49.0,1.0,2.166911119878497,2.166911119878497
49.0,2.0,1.2776881538377778,1.2776881538377778
49.0,3.0,0.8967302724457784,1.4732310796887942
49.0,4.0,0.6760447949334367,1.5545953804671395
49.0,5.0,0.5348547871929439,1.5129979925305215
49.0,6.0,0.4332244624387997,0.9924694122315252
49.0,7.0,0.34516570624817033,0.18652154599249182
50.0,1.0,2.2011501419007806,2.2011501419007806
50.0,2.0,1.2868223063259552,1.2868223063259552
50.0,3.0,0.9022228615722103,1.4822548109686036
50.0,4.0,0.6797541999900318,1.5629449739634647
50.0,5.0,0.537554777546718,1.5148234949097223
50.0,6.0,0.4303296791550113,0.9748643655358039
50.0,7.0,0.34567536385150777,0.1866402964071139
51.0,1.0,2.16389209702106,2.16389209702106
51.0,2.0,1.267660061793962,1.267660061793962
51.0,3.0,0.891671937713113,1.4649207815215366
51.0,4.0,0.6735284506020063,1.5493889976351096
51.0,5.0,0.5335991853108427,1.5108241721050368
51.0,6.0,0.43257802060188427,0.9985828293407331
51.0,7.0,0.3449574605380279,0.1865560648528593
52.0,1.0,2.1572834155267846,2.1572834155267846
52.0,2.0,1.2563117079502848,1.2563117079502848
52.0,3.0,0.881605842148238,1.4483832726485009
52.0,4.0,0.6655560218212673,1.5309869483767622
52.0,5.0,0.5274434312785098,1.4956642841823402
52.0,6.0,0.4290500951878565,1.0266970675096305
52.0,7.0,0.3420042799926797,0.1895369554130624
53.0,1.0,2.16289387636585,2.16289387636585
53.0,2.0,1.2662935095090244,1.2662935095090244
53.0,3.0,0.8904463501346265,1.4629072733719979
53.0,4.0,0.6724754225336994,1.5469147316156882
53.0,5.0,0.5327109627783903,1.5068522850727766
53.0,6.0,0.43084875747617707,1.0022556601972983
53.0,7.0,0.34406662071384525,0.18650245432084975
54.0,1.0,2.163201354019073,2.163201354019073
54.0,2.0,1.2667496164267027,1.2667496164267027
54.0,3.0,0.8906876240923564,1.46330366045089
54.0,4.0,0.6726337238816635,1.5472718092471436
54.0,5.0,0.532836011379015,1.507954717421015
54.0,6.0,0.4314610668819798,1.0036286157897667
54.0,7.0,0.34433512968950736,0.18702750963052053
55.0,1.0,2.18137097646677,2.18137097646677
55.0,2.0,1.280918377267529,1.280918377267529
55.0,3.0,0.900236582935834,1.4789915694901485
55.0,4.0,0.6795882518539655,1.5631518633071642
55.0,5.0,0.538180928807432,1.5283270476002893
55.0,6.0,0.43918195196923404,0.9707330482669961
55.0,7.0,0.34906625224047455,0.18578405737365827
56.0,1.0,2.1641910326604687,2.1641910326604687
56.0,2.0,1.2673935471381557,1.2673935471381557
56.0,3.0,0.8912990617169368,1.4643081864934464
56.0,4.0,0.6731924078007477,1.5485980736420488
56.0,5.0,0.5333221489677251,1.5096077500358156
56.0,6.0,0.43201290724702,1.0007020868838958
56.0,7.0,0.3447160975026732,0.18701000617083538
57.0,1.0,2.1645158354086886,2.1645158354086886
57.0,2.0,1.2674315211070704,1.2674315211070704
57.0,3.0,0.8910346339618609,1.463873760223829
57.0,4.0,0.6728247359620607,1.5476805693928763
57.0,5.0,0.5329497229024242,1.508214014196631
57.0,6.0,0.4315297988408779,1.0037365999654717
57.0,7.0,0.34438027632773577,0.18697940752559808
58.0,1.0,2.1611608298374527,2.1611608298374527
58.0,2.0,1.2629774141135703,1.2629774141135703
58.0,3.0,0.8886579996173732,1.4599692064366532
58.0,4.0,0.6710446643454592,1.5435671856700295
58.0,5.0,0.5315266578800446,1.512549034796554
58.0,6.0,0.4352150316530296,1.0098940220055057
58.0,7.0,0.3450362100300715,0.18816287442293597
59.0,1.0,2.1661090053476633,2.1661090053476633
59.0,2.0,1.2652752540946763,1.2652752540946763
59.0,3.0,0.8893169815710767,1.4610518426818884
59.0,4.0,0.6714909045148036,1.5446054781647536
59.0,5.0,0.5319055756353153,1.5055236787385597
59.0,6.0,0.4309411194838813,1.0184148133692652
59.0,7.0,0.343770407463332,0.18815712741821045
60.0,1.0,2.1628809267916096,2.1628809267916096
60.0,2.0,1.2662546524405847,1.2662546524405847
60.0,3.0,0.8904787126994068,1.4629604415739852
60.0,4.0,0.6725497500728991,1.547110162765457
60.0,5.0,0.5328059731012541,1.5074501211977902
60.0,6.0,0.43107535221122056,1.0023983605830848
60.0,7.0,0.3442362622975194,0.18686687162035714
61.0,1.0,2.1858741903907153,2.1858741903907153
61.0,2.0,1.2689916404875896,1.2689916404875896
61.0,3.0,0.888371455163181,1.4594984448168018
61.0,4.0,0.6693709407757913,1.5391896909792044
61.0,5.0,0.5297141286701256,1.4943440512314088
61.0,6.0,0.42527715418174783,1.0347340155448752
61.0,7.0,0.34149045928523714,0.19090305208991312
62.0,1.0,2.153979150090194,2.153979150090194
62.0,2.0,1.263429325474415,1.263429325474415
62.0,3.0,0.8887112432778537,1.460056680025789
62.0,4.0,0.6712932312235632,1.5442457491284924
62.0,5.0,0.5318257357797193,1.5039404257440618
62.0,6.0,0.4299441844983722,1.0071192494046053
62.0,7.0,0.3433901564371496,0.1866503277841654
63.0,1.0,2.1788400233648066,2.1788400233648066
63.0,2.0,1.27122513477245,1.27122513477245
63.0,3.0,0.8915932706486146,1.464791540022806
63.0,4.0,0.6722107016624114,1.5458396346028411
63.0,5.0,0.5319885891273541,1.5043334606217746
63.0,6.0,0.43012975671988046,1.0283604202619867
63.0,7.0,0.34342834690733803,0.18929750846972843
64.0,1.0,2.1564093081424236,2.1564093081424236
64.0,2.0,1.268675504969422,1.268675504969422
64.0,3.0,0.8930182613740187,1.467132646026964
64.0,4.0,0.6749532849992436,1.5528490802112815
64.0,5.0,0.5349523759659445,1.5119502532567504
64.0,6.0,0.43113388564176486,0.9619333889864161
64.0,7.0,0.3454682847875784,0.18477815081126325
65.0,1.0,2.1818473035869936,2.1818473035869936
65.0,2.0,1.2699150833309045,1.2699150833309045
65.0,3.0,0.8927544866031437,1.4666992925399363
65.0,4.0,0.6744195726738416,1.5515051646965181
65.0,5.0,0.5344388337567547,1.516254249658995
65.0,6.0,0.4351977354053563,1.0174914462886133
65.0,7.0,0.3463409179839874,0.19044758337091278
66.0,1.0,2.166619810360195,2.166619810360195
66.0,2.0,1.2679572362772673,1.2679572362772673
66.0,3.0,0.8925053280245884,1.4662899518797852
66.0,4.0,0.6745582051055261,1.5519286147555604
66.0,5.0,0.5345934945761521,1.5108955452069963
66.0,6.0,0.4312258694140329,0.9920892639677927
66.0,7.0,0.3449610615581047,0.18463293021436192
67.0,1.0,2.1598383372599312,2.1598383372599312
67.0,2.0,1.267568021224908,1.267568021224908
67.0,3.0,0.8915747339166581,1.464761086172332
67.0,4.0,0.6734674025897149,1.5492586165608333
67.0,5.0,0.5335686069370531,1.5091889968019396
67.0,6.0,0.4313074553782831,1.0002445585684108
67.0,7.0,0.34462317640450135,0.18671623373322965
68.0,1.0,2.1538902350794618,2.1538902350794618
68.0,2.0,1.2641457067546369,1.2641457067546369
68.0,3.0,0.8904663243324323,1.4629400888237594
68.0,4.0,0.6735554652842998,1.5498677386258655
68.0,5.0,0.5341127342198771,1.510349303967916
68.0,6.0,0.43157640292739297,0.9933499218820839
68.0,7.0,0.34484407979249915,0.18461802312293327
69.0,1.0,2.175472792968169,2.175472792968169
69.0,2.0,1.271575342394145,1.271575342394145
69.0,3.0,0.8934483611292462,1.4678392535166838
69.0,4.0,0.6744013587250799,1.5512008862453512
69.0,5.0,0.534056192576069,1.5094710467054009
69.0,6.0,0.431004954434053,0.995096645252159
69.0,7.0,0.3446167114384211,0.1867565728059256
70.0,1.0,2.170927786938052,2.170927786938052
70.0,2.0,1.2695639886291672,1.2695639886291672
70.0,3.0,0.8920711347534752,1.4655766191851591
70.0,4.0,0.6735550682879338,1.549356448537404
70.0,5.0,0.5335488985352537,1.5100325684244151
70.0,6.0,0.43197960971115873,1.003884180179634
70.0,7.0,0.3448578413840161,0.1876273275201707
71.0,1.0,2.158694973601881,2.158694973601881
71.0,2.0,1.2692744081662966,1.2692744081662966
71.0,3.0,0.8920477637488805,1.465538223146362
71.0,4.0,0.6737362813250696,1.5498593046907645
71.0,5.0,0.5337791899956958,1.5116202292063472
71.0,6.0,0.4332701455494897,1.0031690255506887
71.0,7.0,0.3451210012900505,0.1883277650948746
72.0,1.0,2.1598932442699175,2.1598932442699175
72.0,2.0,1.2661781494259363,1.2661781494259363
72.0,3.0,0.890529625202154,1.4630440853224984
72.0,4.0,0.6726652587126418,1.5474116892248317
72.0,5.0,0.5329499203217783,1.509470476115678
72.0,6.0,0.43236441704067957,0.9998691721813805
72.0,7.0,0.34473444191106134,0.18702534547963948
73.0,1.0,2.1709088028195214,2.1709088028195214
73.0,2.0,1.2693894885321748,1.2693894885321748
73.0,3.0,0.8938411389970908,1.4684845451724942
73.0,4.0,0.6758968542937123,1.555163395324051
73.0,5.0,0.5358559276019098,1.5146776371385922
73.0,6.0,0.43185195455256975,0.9786658050197915
73.0,7.0,0.3460474535579772,0.18516073224454263
74.0,1.0,2.172503099806319,2.172503099806319
74.0,2.0,1.2705081549425716,1.2705081549425716
74.0,3.0,0.893001507356841,1.4671051209845156
74.0,4.0,0.674001170100557,1.5502312358960715
74.0,5.0,0.5336452739010749,1.5086557206618003
74.0,6.0,0.4310559172752272,1.0047944949850702
74.0,7.0,0.3443420275562052,0.18690736956407494
75.0,1.0,2.157926387979281,2.157926387979281
75.0,2.0,1.257218988841739,1.257218988841739
75.0,3.0,0.8819138385492763,1.4488892775023388
75.0,4.0,0.6649226992972721,1.5290765135994788
75.0,5.0,0.5262209315037184,1.4871628237977779
75.0,6.0,0.42566399885431794,1.0700207799863186
75.0,7.0,0.3393899736184747,0.1938084888135118
76.0,1.0,2.161745516064018,2.161745516064018
76.0,2.0,1.2667621334172035,1.2667621334172035
76.0,3.0,0.890729641370592,1.4633726903053288
76.0,4.0,0.6727412555074858,1.5475580380883138
76.0,5.0,0.5329832572300656,1.5103563515700718
76.0,6.0,0.43309175297996044,1.0022970094785868
76.0,7.0,0.3448957069694971,0.187359097388448
77.0,1.0,2.1326452309080346,2.1326452309080346
77.0,2.0,1.258616052969712,1.258616052969712
77.0,3.0,0.8859951832609487,1.4555944864831385
77.0,4.0,0.6696749021778525,1.5407305039404564
77.0,5.0,0.530893227934169,1.5130556553533878
77.0,6.0,0.43497588679807936,0.9833217086957549
77.0,7.0,0.3451371917144856,0.18621986127237186
78.0,1.0,2.182491012620883,2.182491012620883
78.0,2.0,1.275262742860904,1.275262742860904
78.0,3.0,0.8963790777041986,1.4726541046225827
78.0,4.0,0.6765824878791518,1.5561966153119207
78.0,5.0,0.5357861664115589,1.5240972118186364
78.0,6.0,0.43860811146867246,0.9935091302701191
