sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,sdp_canontime,orig_m,orig_n,b_r,K,t,alg
0.38464693977612674,1327.7014238489792,116,446,99681,35001,2,198870,345.93158626556396,25,20,0.5,5,0.01,ista
0.07863849154366587,7368.663314222009,212,566,160461,52151,3,320190,649.62353348732,25,20,0.5,5,0.01,fista
