sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,mosek_tol,sdp_canontime,orig_m,orig_n,b_cmul,b_r,K,t,alg,lambd,seed
0.44596943981420445,409.04786344297463,163,386,74691,25651,2,148790,1e-07,270.2884352207184,10,15,10,0.25,6,0.04,ista,10,3
1.1149149917731762,1471.339515633008,299,491,120786,38611,3,240770,1e-07,467.54256224632263,10,15,10,0.25,6,0.04,fista,10,3
0.3559385825262158,484.61723241297295,218,446,99681,33076,2,198680,1e-07,374.3061583042145,10,15,10,0.25,7,0.04,ista,10,3
0.32197290906261244,3287.0441569130053,401,566,160461,49771,3,320000,1e-07,708.4750316143036,10,15,10,0.25,7,0.04,fista,10,3
