glob_objval,glob_runtime,glob_bestbound,gap,orig_m,orig_n,b_cmul,b_r,K,t,alg,lambd,seed
0.5460985989721368,3600.0327858924866,2.744620865612249,4.025870549344306,10,15,10,0.25,5,0.04,ista,10,3
1.5494112799435737,3600.0793058872223,2.1675844944969125,0.3989729664133149,10,15,10,0.25,5,0.04,fista,10,3
0.4459954543718505,3600.0449647903442,1.5821762208127481,2.547516471980906,10,15,10,0.25,6,0.04,ista,10,3
1.115467184192489,3600.3469190597534,289.1707277703252,258.23732393764874,10,15,10,0.25,6,0.04,fista,10,3
0.3536470739964839,3600.0419549942017,10.792746751794697,29.518410996105125,10,15,10,0.25,7,0.04,ista,10,3
0.19829828403542366,3600.04071187973,6746.669361930611,34021.8327983181,10,15,10,0.25,7,0.04,fista,10,3
