sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,mosek_tol,sdp_canontime,orig_m,orig_n,b_cmul,b_r,K,t,alg,lambd,seed
0.5087308150608187,745.2448270269961,218,446,99681,33076,2,198680,1e-07,463.93699645996094,10,15,10,0.5,7,0.05,ista,10,3
15.135754575467333,4906.228485519998,401,566,160461,49771,3,320000,1e-07,921.7403914928436,10,15,10,0.5,7,0.05,fista,10,3
