glob_objval,glob_runtime,glob_bestbound,gap,seed,start,rho,T,K
39.654204914068956,0.01414799690246582,39.65420491406823,0.0,0,ws,rho_const,5,1
39.316299295007205,0.029374122619628906,39.37517012383199,0.0014973644488524701,0,ws,rho_const,5,2
14.489906902170944,0.4610409736633301,14.612146544275355,0.008436192373747858,0,ws,rho_const,5,3
8.36840964543643,5.225561141967773,8.447419794682759,0.009441477245251273,0,ws,rho_const,5,4
5.364118526227799,28.56841516494751,6.105903938524722,0.13828654394379455,0,ws,rho_const,5,5
-inf,3.1451709270477295,23.74145501872027,inf,0,ws,rho_const,5,6
-inf,2.019763946533203,179.87466696612398,inf,0,ws,rho_const,5,7
