sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,mosek_tol,sdp_canontime,seed,start,rho,T
51.852923076816396,1.1191418170928955,10,73,2701,636,31,5276,1e-07,2.6306638717651367,0,ws,rho_adj,2
114.01094964679646,3.290778875350952,22,103,5356,1479,47,10550,1e-07,5.615403890609741,0,ws,rho_adj,2
7.329120302494374,6.3680970668792725,42,133,8911,2546,63,17624,1e-07,9.428924083709717,0,ws,rho_adj,2
2.5233868414856815,9.679579973220825,70,163,13366,3837,79,26498,1e-07,14.854012966156006,0,ws,rho_adj,2
2.1110669413550536,10.7305908203125,106,193,18721,5352,95,37172,1e-07,23.969790935516357,0,ws,rho_adj,2
