K,const_samp_max,adj_samp_max,const_pep
1.0,38.797639382557996,38.79765276716061,417.7385961929411
2.0,36.40497796560541,84.16728563664219,78.32598608383506
3.0,14.052031879176479,5.942543076412077,23.102364654482646
4.0,8.195398185465603,0.23024086917781103,10.944762804338687
5.0,5.75149248541304,0.02871923518750872,6.825114740328705
6.0,4.04477465447871,0.00422217450922199,4.66988405311769
7.0,2.8444851082627935,0.0009340123427842722,3.3962152916837636
