sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,mosek_tol,sdp_canontime,seed,start,rho,T,K
9.088624693885563,2058.0881129039917,70,385,74305,20913,199,148000,1e-07,275.81676483154297,0,cs,rho_const,5,4
6.738123277885833,2690.7004273910425,106,457,104653,29337,239,208592,1e-07,419.563515663147,0,cs,rho_const,5,5
2.195693392981674,1748.0195565790054,70,385,74305,20913,199,148000,1e-07,282.12589383125305,0,cs,rho_adj,5,4
1.9068051431420123,3122.771028260002,106,457,104653,29337,239,208592,1e-07,420.3142144680023,0,cs,rho_adj,5,5
9.088788735259314,1940.6324728530017,70,385,74305,20913,210,148000,1e-07,284.6840536594391,0,ws,rho_const,5,4
6.738662545455867,3225.6964000900043,106,457,104653,29337,250,208592,1e-07,412.9243543148041,0,ws,rho_const,5,5
