K,const_samp_max,adj_samp_max,const_pep
1.0,36.781559429031205,36.7815723250429,394.140801943617
2.0,34.925911087444916,79.85782286153349,73.92793400518526
3.0,13.295609106528442,5.702623376169247,18.555264478087842
4.0,7.705697520442939,0.21653925763082998,9.246316111260198
5.0,5.40711505598127,0.027030142215349065,5.914234415724137
6.0,3.802764314544728,0.003984397516930661,4.107106912165025
7.0,2.6742691669439003,0.0008860960358226932,3.0174665091604744
