sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,mosek_tol,sdp_canontime,seed,start,rho,T
0.00010863603036948959,0.8202838897705078,10,73,2701,636,31,5276,1e-07,2.4371018409729004,0,cs,rho_const,2
29.292100472818188,1.804797887802124,22,103,5356,1479,47,10550,1e-07,5.307278156280518,0,cs,rho_const,2
4.10852638191075,4.005077838897705,42,133,8911,2546,63,17624,1e-07,9.242823839187622,0,cs,rho_const,2
2.528123073488608,9.961143016815186,70,163,13366,3837,79,26498,1e-07,14.609262943267822,0,cs,rho_const,2
1.8040524871187102,13.46433401107788,106,193,18721,5352,95,37172,1e-07,23.393667221069336,0,cs,rho_const,2
