sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,sdp_canontime,orig_m,orig_n,b_r,b_c,K,t
0.5040698030978872,1644.6231904700398,10.0,501.0,125751.0,401.0,2.0,251300.0,498.323691368103,60.0,40.0,1.0,20.0,10.0,0.005096823648393349
0.686054334992626,1747.228555551963,10.0,501.0,125751.0,401.0,2.0,251300.0,496.6851279735565,60.0,40.0,1.0,20.0,10.0,0.007161951216103618
0.8206461931162252,2064.0226173349656,10.0,501.0,125751.0,401.0,2.0,251300.0,505.454567193985,60.0,40.0,1.0,20.0,10.0,0.010063825778633163
0.7581366158107663,2093.618078564061,10.0,501.0,125751.0,401.0,2.0,251300.0,504.8337140083313,60.0,40.0,1.0,20.0,10.0,0.010128528542868219
0.8660257705608494,2194.2733978789765,10.0,501.0,125751.0,401.0,2.0,251300.0,500.4053955078125,60.0,40.0,1.0,20.0,10.0,0.010193647296786694
