sdp_objval,sdp_solvetime,num_cones,x_dim,num_Aeq,Aeq_nnz,num_Au,Au_nnz,num_Al,Al_nnz,sdp_canontime,orig_m,orig_n,b_r,K,t
0.755461688825974,0.13718932401388884,8.0,231.0,100.0,1186.0,2.0,13.0,432.0,1052.0,0.48287439346313477,5.0,3.0,0.1,2.0,0.06379461392341497
1.0358437739661737,0.11882711108773947,8.0,231.0,100.0,1186.0,2.0,13.0,432.0,1052.0,0.48319196701049805,5.0,3.0,0.1,2.0,0.07966459769664243
1.4211132785807807,0.13832027604803443,8.0,231.0,100.0,1186.0,2.0,13.0,432.0,1052.0,0.48778367042541504,5.0,3.0,0.1,2.0,0.0994825069995213
2.0357379177549006,0.14817877765744925,8.0,231.0,100.0,1186.0,2.0,13.0,432.0,1052.0,0.4838435649871826,5.0,3.0,0.1,2.0,0.12423045474472925
2.0692752163162993,0.1430053235962987,8.0,231.0,100.0,1186.0,2.0,13.0,432.0,1052.0,0.48247289657592773,5.0,3.0,0.1,2.0,0.12534010466501092
2.1038012117947975,0.14594938606023788,8.0,231.0,100.0,1186.0,2.0,13.0,432.0,1052.0,0.4864010810852051,5.0,3.0,0.1,2.0,0.12645966618827362
2.1393623171553244,0.14497064985334873,8.0,231.0,100.0,1186.0,2.0,13.0,432.0,1052.0,0.4873216152191162,5.0,3.0,0.1,2.0,0.12758922784682994
