sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,mosek_tol,sdp_canontime,orig_m,orig_n,b_r,b_c,K,t
0.220682834292246,474.8760357070714,8.0,421.0,88831.0,321.0,2.0,177460.0,1e-07,243.13192296028137,60.0,40.0,1.0,20.0,8.0,0.015000000000000019
0.07545244758507685,533.328192057088,8.0,421.0,88831.0,321.0,2.0,177460.0,1e-07,243.44178366661072,60.0,40.0,1.0,20.0,8.0,0.016666666666666673
0.1019664078105329,596.876076398883,8.0,421.0,88831.0,321.0,2.0,177460.0,1e-07,243.89366960525513,60.0,40.0,1.0,20.0,8.0,0.017500000000000022
0.3368179558311475,713.5456310028676,8.0,421.0,88831.0,321.0,2.0,177460.0,1e-07,249.140305519104,60.0,40.0,1.0,20.0,8.0,0.020000000000000025
0.06777220792158722,570.0435091110412,9.0,461.0,106491.0,361.0,2.0,212780.0,1e-07,307.43277287483215,60.0,40.0,1.0,20.0,9.0,0.010000000000000012
0.03780114220606734,586.5541149028577,9.0,461.0,106491.0,361.0,2.0,212780.0,1e-07,304.18409395217896,60.0,40.0,1.0,20.0,9.0,0.012500000000000016
0.11264047574645097,557.2758739669807,9.0,461.0,106491.0,361.0,2.0,212780.0,1e-07,304.4006824493408,60.0,40.0,1.0,20.0,9.0,0.015000000000000019
0.12497450342728555,581.8613420659676,9.0,461.0,106491.0,361.0,2.0,212780.0,1e-07,304.6762602329254,60.0,40.0,1.0,20.0,9.0,0.016666666666666673
0.06755724101768656,766.5365736470558,9.0,461.0,106491.0,361.0,2.0,212780.0,1e-07,303.60806131362915,60.0,40.0,1.0,20.0,9.0,0.017500000000000022
0.42853447134766753,918.636251773918,9.0,461.0,106491.0,361.0,2.0,212780.0,1e-07,303.71491527557373,60.0,40.0,1.0,20.0,9.0,0.020000000000000025
0.050042094617584354,667.2716663209721,10.0,501.0,125751.0,401.0,2.0,251300.0,1e-07,379.7330160140991,60.0,40.0,1.0,20.0,10.0,0.010000000000000012
0.11844752645546386,680.2577078309841,10.0,501.0,125751.0,401.0,2.0,251300.0,1e-07,375.3030092716217,60.0,40.0,1.0,20.0,10.0,0.012500000000000016
0.09315410085756781,668.8794148068409,10.0,501.0,125751.0,401.0,2.0,251300.0,1e-07,377.08261466026306,60.0,40.0,1.0,20.0,10.0,0.015000000000000019
0.09875064697071245,709.4559032749385,10.0,501.0,125751.0,401.0,2.0,251300.0,1e-07,378.4712436199188,60.0,40.0,1.0,20.0,10.0,0.016666666666666673
0.15272486176448652,771.0327898790129,10.0,501.0,125751.0,401.0,2.0,251300.0,1e-07,380.9086515903473,60.0,40.0,1.0,20.0,10.0,0.017500000000000022
0.4734254424341202,1115.5918367810082,10.0,501.0,125751.0,401.0,2.0,251300.0,1e-07,375.23534893989563,60.0,40.0,1.0,20.0,10.0,0.020000000000000025
