sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,sdp_canontime,orig_m,orig_n,b_r,K,t
0.08382893915238665,1417.436603003007,9.0,461.0,106491.0,361.0,2.0,212780.0,408.9248352050781,60.0,40.0,1.0,9.0,0.005096823648393349
0.05316518176632257,1559.5728459790116,9.0,461.0,106491.0,361.0,2.0,212780.0,403.63478088378906,60.0,40.0,1.0,9.0,0.007161951216103618
