sdp_objval,sdp_solvetime,num_cones,problem_dim,x_dim,num_Aeq,num_Au,num_Al,mosek_tol,sdp_canontime,orig_m,orig_n,b_r,b_c,K,t
50.984416116897854,44.71723240893334,1.0,141.0,10011.0,41.0,2.0,19820.0,1e-07,18.07378387451172,60.0,40.0,0.5,20.0,1.0,0.010000000000000012
79.66527922702073,45.172585842199624,1.0,141.0,10011.0,41.0,2.0,19820.0,1e-07,17.720482110977173,60.0,40.0,0.5,20.0,1.0,0.012500000000000016
114.72135918269494,46.90481786499731,1.0,141.0,10011.0,41.0,2.0,19820.0,1e-07,17.73070240020752,60.0,40.0,0.5,20.0,1.0,0.015000000000000019
141.6274101671408,49.132065115030855,1.0,141.0,10011.0,41.0,2.0,19820.0,1e-07,17.653331756591797,60.0,40.0,0.5,20.0,1.0,0.016666666666666673
156.1523871329644,46.743719924008474,1.0,141.0,10011.0,41.0,2.0,19820.0,1e-07,17.79455041885376,60.0,40.0,0.5,20.0,1.0,0.017500000000000022
203.94044815021076,47.385971893090755,1.0,141.0,10011.0,41.0,2.0,19820.0,1e-07,17.713014841079712,60.0,40.0,0.5,20.0,1.0,0.020000000000000025
8.788023176449078,108.65132664283738,2.0,181.0,16471.0,81.0,2.0,32740.0,1e-07,31.146052360534668,60.0,40.0,0.5,20.0,2.0,0.010000000000000012
6.955372396734776,111.87353219510987,2.0,181.0,16471.0,81.0,2.0,32740.0,1e-07,31.177754163742065,60.0,40.0,0.5,20.0,2.0,0.012500000000000016
5.739742134733348,127.34336799592711,2.0,181.0,16471.0,81.0,2.0,32740.0,1e-07,31.136018753051758,60.0,40.0,0.5,20.0,2.0,0.015000000000000019
7.312705795185559,148.88031033892184,2.0,181.0,16471.0,81.0,2.0,32740.0,1e-07,31.22607159614563,60.0,40.0,0.5,20.0,2.0,0.016666666666666673
9.461710429087466,117.5812265239656,2.0,181.0,16471.0,81.0,2.0,32740.0,1e-07,31.23215675354004,60.0,40.0,0.5,20.0,2.0,0.017500000000000022
24.560135799754875,122.60078689386137,2.0,181.0,16471.0,81.0,2.0,32740.0,1e-07,31.184945344924927,60.0,40.0,0.5,20.0,2.0,0.020000000000000025
