sample_num,K,t,resid
1.0,1.0,0.010000000000000004,65.21720060707231
1.0,2.0,0.010000000000000004,10.001275230968359
1.0,3.0,0.010000000000000004,2.1144940455174512
1.0,4.0,0.010000000000000004,0.5213169122598138
1.0,5.0,0.010000000000000004,0.13802521101248505
1.0,6.0,0.010000000000000004,0.03803530742930859
1.0,7.0,0.010000000000000004,0.010769158922557231
1.0,8.0,0.010000000000000004,0.0031138674317932854
1.0,9.0,0.010000000000000004,0.0009166204355331822
1.0,10.0,0.010000000000000004,0.0002742550098588728
1.0,1.0,0.012500000000000006,101.90187594855058
1.0,2.0,0.012500000000000006,7.098025091965094
1.0,3.0,0.012500000000000006,1.002497107065406
1.0,4.0,0.012500000000000006,0.16193992502588098
1.0,5.0,0.012500000000000006,0.02802333618081181
1.0,6.0,0.012500000000000006,0.005079568531296516
1.0,7.0,0.012500000000000006,0.0009571288238409308
1.0,8.0,0.012500000000000006,0.00018704126193298806
1.0,9.0,0.012500000000000006,3.788785831253425e-05
1.0,10.0,0.012500000000000006,7.954479197532175e-06
1.0,1.0,0.015000000000000006,146.73870136591273
1.0,2.0,0.015000000000000006,5.45243352016192
1.0,3.0,0.015000000000000006,0.3816433846730974
1.0,4.0,0.015000000000000006,0.03333022449241001
1.0,5.0,0.015000000000000006,0.0033589702139382558
1.0,6.0,0.015000000000000006,0.0003764746488777451
1.0,7.0,0.015000000000000006,4.637523555950738e-05
1.0,8.0,0.015000000000000006,6.2370686144370985e-06
1.0,9.0,0.015000000000000006,9.095930972064839e-07
1.0,10.0,0.015000000000000006,1.4268831709867955e-07
1.0,1.0,0.016666666666666653,181.1588905752005
1.0,2.0,0.016666666666666653,7.963448766656677
1.0,3.0,0.016666666666666653,0.6124904686006234
1.0,4.0,0.016666666666666653,0.05115879737477685
1.0,5.0,0.016666666666666653,0.004642666031717845
1.0,6.0,0.016666666666666653,0.00044993579607482894
1.0,7.0,0.016666666666666653,4.651751978898514e-05
1.0,8.0,0.016666666666666653,5.172233190364824e-06
1.0,9.0,0.016666666666666653,6.263640013994482e-07
1.0,10.0,0.016666666666666653,8.353692430851475e-08
1.0,1.0,0.01750000000000001,199.72767685915903
1.0,2.0,0.01750000000000001,11.164522066593547
1.0,3.0,0.01750000000000001,1.259847532760664
1.0,4.0,0.01750000000000001,0.15919825940315793
1.0,5.0,0.01750000000000001,0.021427615610754472
1.0,6.0,0.01750000000000001,0.00300396622681921
1.0,7.0,0.01750000000000001,0.00043809314973259245
1.0,8.0,0.01750000000000001,6.688945516262782e-05
1.0,9.0,0.01750000000000001,1.0809026774237239e-05
1.0,10.0,0.01750000000000001,1.8729133107977412e-06
1.0,1.0,0.020000000000000007,260.86880242828926
1.0,2.0,0.020000000000000007,32.8301414614902
1.0,3.0,0.020000000000000007,9.03959409503318
1.0,4.0,0.020000000000000007,2.7148304561798398
1.0,5.0,0.020000000000000007,0.8443803432707877
1.0,6.0,0.020000000000000007,0.26850989911195305
1.0,7.0,0.020000000000000007,0.08708901832793012
1.0,8.0,0.020000000000000007,0.028849019043270224
1.0,9.0,0.020000000000000007,0.00979368840866788
1.0,10.0,0.020000000000000007,0.0034247629227756476
2.0,1.0,0.010000000000000004,65.17116858682135
2.0,2.0,0.010000000000000004,9.998655226675167
2.0,3.0,0.010000000000000004,2.1125698411639586
2.0,4.0,0.010000000000000004,0.5202694776364161
2.0,5.0,0.010000000000000004,0.13767806623753956
2.0,6.0,0.010000000000000004,0.03792091592226709
2.0,7.0,0.010000000000000004,0.010731922163370801
2.0,8.0,0.010000000000000004,0.0031018359510787447
2.0,9.0,0.010000000000000004,0.0009127432382798319
2.0,10.0,0.010000000000000004,0.0002730046346308224
2.0,1.0,0.012500000000000006,101.82995091690833
2.0,2.0,0.012500000000000006,7.0906894142042
2.0,3.0,0.012500000000000006,1.0001396813162302
2.0,4.0,0.012500000000000006,0.16142585927651576
2.0,5.0,0.012500000000000006,0.027914534749087803
2.0,6.0,0.012500000000000006,0.005056886524727457
2.0,7.0,0.012500000000000006,0.0009524017706617735
2.0,8.0,0.012500000000000006,0.00018605035034396052
2.0,9.0,0.012500000000000006,3.7678616283801946e-05
2.0,10.0,0.012500000000000006,7.910029627944308e-06
2.0,1.0,0.015000000000000006,146.63512932034803
2.0,2.0,0.015000000000000006,5.434274782784229
2.0,3.0,0.015000000000000006,0.37984238878915527
2.0,4.0,0.015000000000000006,0.03314426678531556
2.0,5.0,0.015000000000000006,0.0033372295004033027
2.0,6.0,0.015000000000000006,0.00037379945993306534
2.0,7.0,0.015000000000000006,4.603344830297845e-05
2.0,8.0,0.015000000000000006,6.192192834804195e-06
2.0,9.0,0.015000000000000006,9.036231157047608e-07
2.0,10.0,0.015000000000000006,1.419002735384629e-07
2.0,1.0,0.016666666666666653,181.0310238522811
2.0,2.0,0.016666666666666653,7.928976698984824
2.0,3.0,0.016666666666666653,0.6093516803467532
2.0,4.0,0.016666666666666653,0.05095627690104775
2.0,5.0,0.016666666666666653,0.004631409395392582
2.0,6.0,0.016666666666666653,0.0004499412685102677
2.0,7.0,0.016666666666666653,4.6703091761154695e-05
2.0,8.0,0.016666666666666653,5.225209120972129e-06
2.0,9.0,0.016666666666666653,6.384097854419042e-07
2.0,10.0,0.016666666666666653,8.609167825637168e-08
2.0,1.0,0.01750000000000001,199.58670379714033
2.0,2.0,0.01750000000000001,11.117952721825
2.0,3.0,0.01750000000000001,1.2542282582011857
2.0,4.0,0.01750000000000001,0.15864160255389323
2.0,5.0,0.01750000000000001,0.021372968881494613
2.0,6.0,0.01750000000000001,0.003000579226212112
2.0,7.0,0.01750000000000001,0.0004386165057666564
2.0,8.0,0.01750000000000001,6.722000521304953e-05
2.0,9.0,0.01750000000000001,1.0924178073393861e-05
2.0,10.0,0.01750000000000001,1.907728700191008e-06
2.0,1.0,0.020000000000000007,260.6846743472854
2.0,2.0,0.020000000000000007,32.72678519658361
2.0,3.0,0.020000000000000007,9.010723813854002
2.0,4.0,0.020000000000000007,2.7071149451862047
2.0,5.0,0.020000000000000007,0.8421365020504282
2.0,6.0,0.020000000000000007,0.2678597945050484
2.0,7.0,0.020000000000000007,0.08691370166393755
2.0,8.0,0.020000000000000007,0.028811709867281942
2.0,9.0,0.020000000000000007,0.009792857420601488
2.0,10.0,0.020000000000000007,0.0034309929251704137
3.0,1.0,0.010000000000000004,65.24683262022505
3.0,2.0,0.010000000000000004,10.003516727654317
3.0,3.0,0.010000000000000004,2.114256015440505
3.0,4.0,0.010000000000000004,0.5212501623452324
3.0,5.0,0.010000000000000004,0.13800405489369807
3.0,6.0,0.010000000000000004,0.03803117399268259
3.0,7.0,0.010000000000000004,0.010768994020000313
3.0,8.0,0.010000000000000004,0.0031142373349387974
3.0,9.0,0.010000000000000004,0.0009168867371983267
3.0,10.0,0.010000000000000004,0.0002743918441587611
3.0,1.0,0.012500000000000006,101.94817596910165
3.0,2.0,0.012500000000000006,7.097771173946389
3.0,3.0,0.012500000000000006,1.0021126243828506
3.0,4.0,0.012500000000000006,0.16187784455839924
3.0,5.0,0.012500000000000006,0.028016327695061932
3.0,6.0,0.012500000000000006,0.00507945395782384
3.0,7.0,0.012500000000000006,0.0009574042668207508
3.0,8.0,0.012500000000000006,0.00018716811537393594
3.0,9.0,0.012500000000000006,3.7931309807201194e-05
3.0,10.0,0.012500000000000006,7.967902086815703e-06
3.0,1.0,0.015000000000000006,146.80537339550634
3.0,2.0,0.015000000000000006,5.448976299182456
3.0,3.0,0.015000000000000006,0.38127787521411377
3.0,4.0,0.015000000000000006,0.033312782101162654
3.0,5.0,0.015000000000000006,0.0033592937477564654
3.0,6.0,0.015000000000000006,0.0003768064050959936
3.0,7.0,0.015000000000000006,4.646094928199704e-05
3.0,8.0,0.015000000000000006,6.255571012826496e-06
3.0,9.0,0.015000000000000006,9.133607101777094e-07
3.0,10.0,0.015000000000000006,1.4343593322242816e-07
3.0,1.0,0.016666666666666653,181.2412017228469
3.0,2.0,0.016666666666666653,7.95904086343526
3.0,3.0,0.016666666666666653,0.6118398437859616
3.0,4.0,0.016666666666666653,0.051082557528523295
3.0,5.0,0.016666666666666653,0.004633563970161775
3.0,6.0,0.016666666666666653,0.0004488345879059247
3.0,7.0,0.016666666666666653,4.638223824419855e-05
3.0,8.0,0.016666666666666653,5.1551127447224594e-06
3.0,9.0,0.016666666666666653,6.240839680574786e-07
3.0,10.0,0.016666666666666653,8.321018310617572e-08
3.0,1.0,0.01750000000000001,199.81842489943915
3.0,2.0,0.01750000000000001,11.160380708676026
3.0,3.0,0.01750000000000001,1.2588832551685298
3.0,4.0,0.01750000000000001,0.15900752506516724
3.0,5.0,0.01750000000000001,0.021392548363398267
3.0,6.0,0.01750000000000001,0.0029976706470810806
3.0,7.0,0.01750000000000001,0.0004369766304841899
3.0,8.0,0.01750000000000001,6.66923265588454e-05
3.0,9.0,0.01750000000000001,1.0774140524493784e-05
3.0,10.0,0.01750000000000001,1.866679922176429e-06
3.0,1.0,0.020000000000000007,260.9873304809002
3.0,2.0,0.020000000000000007,32.83073010693106
3.0,3.0,0.020000000000000007,9.03483846108057
3.0,4.0,0.020000000000000007,2.7122581407169806
3.0,5.0,0.020000000000000007,0.8433774395949903
3.0,6.0,0.020000000000000007,0.26814753636620675
3.0,7.0,0.020000000000000007,0.08696412429944281
3.0,8.0,0.020000000000000007,0.0288082442803296
3.0,9.0,0.020000000000000007,0.009781557971901549
3.0,10.0,0.020000000000000007,0.0034218633410960774
4.0,1.0,0.010000000000000004,65.23811455755707
4.0,2.0,0.010000000000000004,10.019912749783911
4.0,3.0,0.010000000000000004,2.1218951326782
4.0,4.0,0.010000000000000004,0.5236680267256697
4.0,5.0,0.010000000000000004,0.13873653603314706
4.0,6.0,0.010000000000000004,0.038251468228122185
4.0,7.0,0.010000000000000004,0.010835822070631482
4.0,8.0,0.010000000000000004,0.0031348108007476175
4.0,9.0,0.010000000000000004,0.0009233323535316585
4.0,10.0,0.010000000000000004,0.0002764497405373186
4.0,1.0,0.012500000000000006,101.93455399618298
4.0,2.0,0.012500000000000006,7.122971779916514
4.0,3.0,0.012500000000000006,1.007777007701711
4.0,4.0,0.012500000000000006,0.16294098537285934
4.0,5.0,0.012500000000000006,0.028219026071995286
4.0,6.0,0.012500000000000006,0.0051195516365054
4.0,7.0,0.012500000000000006,0.0009656793892618671
4.0,8.0,0.012500000000000006,0.00018895150247600154
4.0,9.0,0.012500000000000006,3.833231150323458e-05
4.0,10.0,0.012500000000000006,8.061782072695683e-06
4.0,1.0,0.015000000000000006,146.78575775450338
4.0,2.0,0.015000000000000006,5.479165619363063
4.0,3.0,0.015000000000000006,0.38416286665267263
4.0,4.0,0.015000000000000006,0.033611448154477
4.0,5.0,0.015000000000000006,0.003394033104485216
4.0,6.0,0.015000000000000006,0.00038127244847688447
4.0,7.0,0.015000000000000006,4.708789044503222e-05
4.0,8.0,0.015000000000000006,6.350632162139661e-06
4.0,9.0,0.015000000000000006,9.287563117770964e-07
4.0,10.0,0.015000000000000006,1.4606960383709415e-07
4.0,1.0,0.016666666666666653,181.21698488210254
4.0,2.0,0.016666666666666653,7.987069217740678
4.0,3.0,0.016666666666666653,0.6136747259681777
4.0,4.0,0.016666666666666653,0.05122365423664919
4.0,5.0,0.016666666666666653,0.004647201740065433
4.0,6.0,0.016666666666666653,0.0004506445536065328
4.0,7.0,0.016666666666666653,4.669538912837382e-05
4.0,8.0,0.016666666666666653,5.21676982722654e-06
4.0,9.0,0.016666666666666653,6.367157355503084e-07
4.0,10.0,0.016666666666666653,8.581170874377802e-08
4.0,1.0,0.01750000000000001,199.79172583251855
4.0,2.0,0.01750000000000001,11.184790596200708
4.0,3.0,0.01750000000000001,1.2604689117362373
4.0,4.0,0.01750000000000001,0.1591565444306589
4.0,5.0,0.01750000000000001,0.021412682632739204
4.0,6.0,0.01750000000000001,0.0030021174125119047
4.0,7.0,0.01750000000000001,0.00043828230080599975
4.0,8.0,0.01750000000000001,6.709749282575058e-05
4.0,9.0,0.01750000000000001,1.0897239228201143e-05
4.0,10.0,0.01750000000000001,1.9029486591861575e-06
4.0,1.0,0.020000000000000007,260.9524582302283
4.0,2.0,0.020000000000000007,32.82843533220372
4.0,3.0,0.020000000000000007,9.030278751650034
4.0,4.0,0.020000000000000007,2.710041291087482
4.0,5.0,0.020000000000000007,0.8427616273488963
4.0,6.0,0.020000000000000007,0.26802194908194077
4.0,7.0,0.020000000000000007,0.08697525515338923
4.0,8.0,0.020000000000000007,0.028844407487650044
4.0,9.0,0.020000000000000007,0.009812648920668611
4.0,10.0,0.020000000000000007,0.0034431248581290913
