sample_num,K,t,resid
1.0,1.0,0.013394143425255524,5.454796849809936
1.0,2.0,0.013394143425255524,1.4930129354520734
1.0,3.0,0.013394143425255524,0.5383357885235067
1.0,4.0,0.013394143425255524,0.276150840071336
1.0,5.0,0.013394143425255524,0.17620888533493811
1.0,6.0,0.013394143425255524,0.12292351067905744
1.0,7.0,0.013394143425255524,0.08954238756912984
1.0,8.0,0.013394143425255524,0.06695359621565708
1.0,9.0,0.013394143425255524,0.05097679662609467
1.0,10.0,0.013394143425255524,0.03934228795418774
1.0,1.0,0.016593619890325845,8.37203366186218
1.0,2.0,0.016593619890325845,1.4984070370246565
1.0,3.0,0.016593619890325845,0.5016978876660463
1.0,4.0,0.016593619890325845,0.28159088100954177
1.0,5.0,0.016593619890325845,0.18113095366986667
1.0,6.0,0.016593619890325845,0.12330651478424828
1.0,7.0,0.016593619890325845,0.08679548459867245
1.0,8.0,0.016593619890325845,0.06250171299246436
1.0,9.0,0.016593619890325845,0.0457810265463552
1.0,10.0,0.016593619890325845,0.03399248422918023
1.0,1.0,0.020557359460958945,12.849414848106726
1.0,2.0,0.020557359460958945,1.3411622835019834
1.0,3.0,0.020557359460958945,0.5261253715305748
1.0,4.0,0.020557359460958945,0.29253475344017144
1.0,5.0,0.020557359460958945,0.1800586643327103
1.0,6.0,0.020557359460958945,0.1166151786988244
1.0,7.0,0.020557359460958945,0.07795811435741619
1.0,8.0,0.020557359460958945,0.053351538716986606
1.0,9.0,0.020557359460958945,0.03719700088151779
1.0,10.0,0.020557359460958945,0.026323224607001126
1.0,1.0,0.025467922659446873,19.721308896651124
1.0,2.0,0.025467922659446873,1.5815325232181165
1.0,3.0,0.025467922659446873,0.734584280368606
1.0,4.0,0.025467922659446873,0.3882627987445369
1.0,5.0,0.025467922659446873,0.21740949173895413
1.0,6.0,0.025467922659446873,0.12655524365549028
1.0,7.0,0.025467922659446873,0.0761816567651918
1.0,8.0,0.025467922659446873,0.04721401846543768
1.0,9.0,0.025467922659446873,0.02998270857260373
1.0,10.0,0.025467922659446873,0.01941711671569867
1.0,1.0,0.025900649915117688,20.39717464706041
1.0,2.0,0.025900649915117688,1.6663058113896267
1.0,3.0,0.025900649915117688,0.7756508936205574
1.0,4.0,0.025900649915117688,0.4164536456947171
1.0,5.0,0.025900649915117688,0.23611570174972124
1.0,6.0,0.025900649915117688,0.13843912991013727
1.0,7.0,0.025900649915117688,0.0834593693145139
1.0,8.0,0.025900649915117688,0.051515794952400135
1.0,9.0,0.025900649915117688,0.03242968491939586
1.0,10.0,0.025900649915117688,0.02074545522970157
1.0,1.0,0.0263407296698637,21.096202882017273
1.0,2.0,0.0263407296698637,1.7682900491127318
1.0,3.0,0.0263407296698637,0.8244448779238809
1.0,4.0,0.0263407296698637,0.4522493011031196
1.0,5.0,0.0263407296698637,0.2621890458944697
1.0,6.0,0.0263407296698637,0.15673183299807641
1.0,7.0,0.0263407296698637,0.09589415774237929
1.0,8.0,0.0263407296698637,0.059747751132388546
1.0,9.0,0.0263407296698637,0.03775611875225629
1.0,10.0,0.0263407296698637,0.024121901173880373
1.0,1.0,0.026788286850511052,21.819187399239755
1.0,2.0,0.026788286850511052,1.8897035740851378
1.0,3.0,0.026788286850511052,0.8825761946288708
1.0,4.0,0.026788286850511052,0.49757398817599496
1.0,5.0,0.026788286850511052,0.2981605530721981
1.0,6.0,0.026788286850511052,0.18430379473824451
1.0,7.0,0.026788286850511052,0.11638266476813301
1.0,8.0,0.026788286850511052,0.07460223275897063
1.0,9.0,0.026788286850511052,0.048318478615300746
1.0,10.0,0.026788286850511052,0.03151680451819422
2.0,1.0,0.013394143425255524,5.462881867468714
2.0,2.0,0.013394143425255524,1.494507831930365
2.0,3.0,0.013394143425255524,0.5389033368148053
2.0,4.0,0.013394143425255524,0.27650299998331934
2.0,5.0,0.013394143425255524,0.17643425083386183
2.0,6.0,0.013394143425255524,0.12307496373970504
2.0,7.0,0.013394143425255524,0.08964930237574632
2.0,8.0,0.013394143425255524,0.067032051632582
2.0,9.0,0.013394143425255524,0.05103604595641093
2.0,10.0,0.013394143425255524,0.03938799100260395
2.0,1.0,0.016593619890325845,8.384442563945928
2.0,2.0,0.016593619890325845,1.4997839898715808
2.0,3.0,0.016593619890325845,0.5023497818485185
2.0,4.0,0.016593619890325845,0.281957050908528
2.0,5.0,0.016593619890325845,0.18135764062578613
2.0,6.0,0.016593619890325845,0.1234573248280908
2.0,7.0,0.016593619890325845,0.08690131296700022
2.0,8.0,0.016593619890325845,0.0625786490814986
2.0,9.0,0.016593619890325845,0.045838309893897436
2.0,10.0,0.016593619890325845,0.034035863367461804
2.0,1.0,0.020557359460958945,12.868460057087429
2.0,2.0,0.020557359460958945,1.3428783438552216
2.0,3.0,0.020557359460958945,0.5268421556568055
2.0,4.0,0.020557359460958945,0.2928909984687509
2.0,5.0,0.020557359460958945,0.18026804903640142
2.0,6.0,0.020557359460958945,0.11674963630754029
2.0,7.0,0.020557359460958945,0.07804880695517076
2.0,8.0,0.020557359460958945,0.053414672951100764
2.0,9.0,0.020557359460958945,0.037241947536314594
