sdp_objval,sdp_solvetime,num_cones,x_dim,num_Aeq,Aeq_nnz,num_Au,Au_nnz,num_Al,Al_nnz,sdp_canontime,orig_m,orig_n,b_r,K,t
0.39444820271378056,113.48765425299644,18.0,13861.0,4876.0,696811.0,2.0,75.0,27510.0,70848.0,33.83074688911438,30.0,15.0,0.1,4.0,0.02546792265944685
0.421481936050494,103.71580286500102,18.0,13861.0,4876.0,696811.0,2.0,75.0,27510.0,70848.0,33.5346360206604,30.0,15.0,0.1,4.0,0.025900649915117663
0.46064525561253333,131.98940623999806,18.0,13861.0,4876.0,696811.0,2.0,75.0,27510.0,70848.0,33.3137629032135,30.0,15.0,0.1,4.0,0.02634072966986367
0.5091552008837041,91.10092799400445,18.0,13861.0,4876.0,696811.0,2.0,75.0,27510.0,70848.0,33.797667026519775,30.0,15.0,0.1,4.0,0.026788286850511024
0.17764875291489446,122.79526846400404,23.0,19306.0,6151.0,873601.0,2.0,75.0,38370.0,98730.0,51.08372902870178,30.0,15.0,0.1,5.0,0.01339414342525551
0.18277686833874807,124.87394259599387,23.0,19306.0,6151.0,873601.0,2.0,75.0,38370.0,99182.0,50.890443325042725,30.0,15.0,0.1,5.0,0.01659361989032583
0.18233176596774125,115.29448986999341,23.0,19306.0,6151.0,873601.0,2.0,75.0,38370.0,99729.0,50.797531843185425,30.0,15.0,0.1,5.0,0.02055735946095892
0.2202677237985986,135.5787461639993,23.0,19306.0,6151.0,873601.0,2.0,75.0,38370.0,99760.0,50.7777841091156,30.0,15.0,0.1,5.0,0.02546792265944685
0.2387580576595889,136.0885838210088,23.0,19306.0,6151.0,873601.0,2.0,75.0,38370.0,99760.0,51.185551404953,30.0,15.0,0.1,5.0,0.025900649915117663
0.2644697583274853,128.2128121220012,23.0,19306.0,6151.0,873601.0,2.0,75.0,38370.0,99760.0,50.156216859817505,30.0,15.0,0.1,5.0,0.02634072966986367
0.30238790353759804,134.29945320799015,23.0,19306.0,6151.0,873601.0,2.0,75.0,38370.0,99760.0,50.973456382751465,30.0,15.0,0.1,5.0,0.026788286850511024
0.12402570725748241,139.20303538499866,28.0,25651.0,7426.0,1050391.0,2.0,75.0,51030.0,132442.0,68.60344195365906,30.0,15.0,0.1,6.0,0.01339414342525551
0.12363988545565796,162.14404774400464,28.0,25651.0,7426.0,1050391.0,2.0,75.0,51030.0,132954.0,68.0015914440155,30.0,15.0,0.1,6.0,0.01659361989032583
0.11892621106560153,131.87036017600622,28.0,25651.0,7426.0,1050391.0,2.0,75.0,51030.0,133561.0,68.1385428905487,30.0,15.0,0.1,6.0,0.02055735946095892
0.13102941301822035,155.78038678699522,28.0,25651.0,7426.0,1050391.0,2.0,75.0,51030.0,133592.0,68.61653709411621,30.0,15.0,0.1,6.0,0.02546792265944685
0.14476890490706218,160.69983092800248,28.0,25651.0,7426.0,1050391.0,2.0,75.0,51030.0,133592.0,68.34349966049194,30.0,15.0,0.1,6.0,0.025900649915117663
0.16199657099549292,161.9935781749955,28.0,25651.0,7426.0,1050391.0,2.0,75.0,51030.0,133592.0,69.69946932792664,30.0,15.0,0.1,6.0,0.02634072966986367
0.18954243564030548,166.6474619829969,28.0,25651.0,7426.0,1050391.0,2.0,75.0,51030.0,133592.0,68.73845338821411,30.0,15.0,0.1,6.0,0.026788286850511024
