sdp_objval,sdp_solvetime,num_cones,x_dim,num_Aeq,num_Au,num_Al,A_nnz,sdp_canontime,orig_m,orig_n,b_r,K,t
5.868344495995305,1.886965083,3.0,351.0,126.0,2.0,660.0,5703.0,0.31601500511169434,10.0,5.0,0.1,1.0,0.04481960579634097
29.957750436923995,1.9953969999999999,3.0,351.0,126.0,2.0,660.0,5703.0,0.31167101860046387,10.0,5.0,0.1,1.0,0.08309266098417836
37.7173872502499,2.015939458,3.0,351.0,126.0,2.0,660.0,5703.0,0.3081190586090088,10.0,5.0,0.1,1.0,0.08963921159268191
3.2718343078149394,4.4228249580000005,8.0,666.0,276.0,2.0,1280.0,12302.0,0.6250491142272949,10.0,5.0,0.1,2.0,0.04481960579634097
5.306221977927339,4.585840125,8.0,666.0,276.0,2.0,1280.0,12302.0,0.620290994644165,10.0,5.0,0.1,2.0,0.08309266098417836
5.409560152364139,4.584223208,8.0,666.0,276.0,2.0,1280.0,12302.0,0.6284279823303223,10.0,5.0,0.1,2.0,0.08963921159268191
