sdp_objval,sdp_solvetime,num_cones,x_dim,num_Aeq,num_Au,num_Al,A_nnz,sdp_canontime,orig_m,orig_n,b_r,K,t
5.868344495995305,1.8839367500000002,3.0,351.0,126.0,2.0,660.0,5703.0,0.30370187759399414,10.0,5.0,0.1,1.0,0.04481960579634097
3.2718343078149394,4.9634905410000005,8.0,666.0,276.0,2.0,1280.0,12302.0,0.621366024017334,10.0,5.0,0.1,2.0,0.04481960579634097
