sdp_objval,sdp_solvetime,num_cones,x_dim,num_Aeq,num_Au,num_Al,A_nnz,sdp_canontime,orig_m,orig_n,b_r,K,t
5.868344495995305,1.8604065410000001,3.0,351.0,126.0,2.0,660.0,5703.0,0.3078451156616211,10.0,5.0,0.1,1.0,0.04481960579634097
29.957750436923995,2.191120083,3.0,351.0,126.0,2.0,660.0,5703.0,0.306380033493042,10.0,5.0,0.1,1.0,0.08309266098417836
37.7173872502499,2.040284666,3.0,351.0,126.0,2.0,660.0,5703.0,0.3126981258392334,10.0,5.0,0.1,1.0,0.08963921159268191
3.2718343078149394,4.541501458,8.0,666.0,276.0,2.0,1280.0,12302.0,0.6289670467376709,10.0,5.0,0.1,2.0,0.04481960579634097
5.306221977927339,4.571382541,8.0,666.0,276.0,2.0,1280.0,12302.0,0.6193578243255615,10.0,5.0,0.1,2.0,0.08309266098417836
5.409560152364139,5.156971083,8.0,666.0,276.0,2.0,1280.0,12302.0,0.6168310642242432,10.0,5.0,0.1,2.0,0.08963921159268191
