num_iter,num_samples,global_res,global_comp_time
1.0,-1.0,5.807114973859335,0.009896039962768555
1.0,1.0,3.486826310730865,0.21517086029052734
1.0,5.0,4.056636000424405,0.10255098342895508
2.0,-1.0,6.258042873082994,0.23244214057922363
2.0,1.0,1.647371830584704,300.05041098594666
2.0,5.0,4.66379644552154,300.0387511253357
3.0,-1.0,3.2615801103537403,1.9032440185546875
3.0,1.0,1.4014693492464751,300.07492423057556
3.0,5.0,2.314351265027686,300.0365810394287
